number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
848,浮淺不深切。[例]他對別人膚淺的想法感到相當不耐。,膚淺,Superficial; lacking depth or insight.,對事物的理解或見解不深刻，缺乏深入思考。,他對於這個話題的評論顯得十分膚淺，缺乏深入的分析。 / 雖然她在課堂上發表了自己的看法，但她的理解仍然很膚淺。 / 我們的討論不應該停留在膚淺的層面，應該更深入探討其背後的原因。 / 這本書的評價雖然很高，但我覺得內容實際上有些膚淺，沒有提供新知識。 / 他的膚淺見解讓專業人士感到失望，因為他未能理解問題的複雜性。 / 即使他表達的想法很有趣，但在某些方面仍然顯得膚淺，缺乏實質的支撐。 / 這篇論文的結論過於膚淺，並未充分考慮到各種可能的變數。 / 她的膚淺態度讓團隊的合作變得困難，因為大家都希望追求更深刻的目標。 / 在面對這個重要議題時，許多人仍然停留在膚淺的理解，未能真正把握其意義。 / 我對這部電影的評價是膚淺的，因為我只看到了表面的娛樂價值，而未深入分析其主題。 / 他對文化差異的膚淺認知，使得他在國際交流中遇到了不少困難。,vs-adj,膚淺的看法 / 膚淺的理解 / 膚淺的評論 / 膚淺的知識 / 膚淺的見解 / 膚淺的想法 / 膚淺的態度 / 膚淺的交流 / 膚淺的關係 / 膚淺的文章
849,富足而強盛。[例]國家富強，人民生活才能安樂。,富強,Wealthy and powerful; Referring to a state or nation that is economically prosperous and militarily strong.,富足而強盛。,富強的國家才能為人民提供更好的教育資源。 / 要實現國家富強，必須重視科技與創新的發展。 / 在經濟全球化的時代，富強的國家更能提升自身的國際競爭力。 / 政府應該制定政策，幫助小企業成長，這是實現富強的重要一步。 / 富強的社會需要良好的法治環境，以保障每個人的權益。 / 富強的國家在應對自然災害時，能夠更快速有效地提供救援。 / 教育是國家富強的基石，投資在人力資源上將帶來長遠的效益。 / 如果一個國家能夠和平富強，那麼人民的幸福感將大大提升。 / 文化的繁榮與國家富強息息相關，兩者互相促進，共同發展。 / 追求富強並不意味著忽視環境保護，可持續發展是未來的方向。 / 富強的國家更能吸引國際人才，建立多元與創新的社會。,vs-adj,富強的國家 / 富強的經濟 / 國家與富強 / 追求富強 / 實現富強 / 富強而安定 / 讓國家更富強 / 富強的力量 / 建設富強的政府 / 加強富強
850,侍候、照料。[例]一個嬌生慣養，處處要人服侍的人是很難適應團體生活的。,服侍,"To serve or attend to someone, usually in a subordinate or dedicated manner.",侍候他人，為其提供照料和服務。,父母年紀大了，希望我們能多花點時間服侍他們。 / 在餐廳，服務生的任務就是服侍客人，確保他們的需求得到滿足。 / 在義工活動中，我們學會了如何服侍社區，幫助需要幫助的人。 / 老師告訴我們，服侍別人其實是一種美德，讓人感受到溫暖。 / 為了能夠更好地服侍病人，醫護人員經常參加培訓以提升專業技能。 / 志工們在敬老院服侍長輩，陪他們聊天，讓他們感受到溫暖和關心。 / 參加社區清潔活動時，我們一起服侍環境，維護我們共同的家園。 / 當朋友生病時，我主動去他家服侍，幫助他準備食物和藥物。 / 在婚禮上，服務人員專心服侍來賓，確保每個人都能享受這個美好的時刻。 / 學校鼓勵學生參與義務活動，學習如何服侍社會，增強社會責任感。 / 在家庭聚會中，年輕一輩負責服侍長輩，表達我們對他們的敬愛和感激之情。,va-t,服侍人 / 服侍長輩 / 服侍病人 / 服侍家庭 / 服侍客人 / 服侍小孩 / 服侍社會 / 服侍需求 / 服侍環境 / 服侍公益
851,服裝和佩飾。[例]她的服飾搭配得體，頗能襯托出她的氣質。,服飾,"Clothing and accessories; Refers to the items worn and adorned by individuals, encompassing garments and decorative elements.",服裝和佩飾的總稱。,她的服飾色彩鮮豔，讓人一眼就注意到她的存在。 / 在這個場合，讓我感到驚訝的是，參加者的服飾風格竟如此多樣化。 / 為了參加晚會，他精心挑選了一套得體的正式服飾。 / 這位設計師的服飾作品在國際時裝秀上獲得了極高的評價。 / 在服飾搭配上，她總是能找到完美的平衡，讓整體造型更具魅力。 / 這家服飾店最近推出了新款，吸引了不少顧客前來試穿。 / 她的服飾不僅時尚，而且舒適，讓人感受到她的品味與個性。 / 每到春夏季節，大家都喜歡穿上輕便的服飾，享受陽光與微風。 / 他的服飾選擇反映了他對潮流的敏銳洞察力，總是走在時尚尖端。 / 不同文化的服飾交融在一起，展現了這座城市的多元與活力。 / 這些傳統的服飾讓人感受到濃厚的歷史氣息，彷彿回到了過去的時光。 / 在這次展覽中，各種獨特的服飾設計都傳達了設計師對生活的深刻理解。,n,一套服飾 / 時尚的服飾 / 新款服飾 / 休閒服飾 / 傳統的服飾 / 服飾店陳列 / 選擇服飾 / 服飾品牌介紹 / 個性化的服飾 / 服飾流行趨勢
852,依附隸屬。[例]附屬中學,附屬,Subordinate; dependent or attached.,依附在某一主體之下，與之隸屬。,這家大型企業的附屬公司專注於環保產品的研發。 / 附屬機構的成立，讓我們在政策推動上更具彈性和效率。 / 這個附屬學校的教師團隊，全部來自於名校，教學品質十分優異。 / 附屬醫院的設備先進，為病人提供了更好的醫療服務。 / 我們的計畫中包含了一些附屬項目，以增強整體的實施效果。 / 附屬部門的工作效率大幅提升，讓整體業務運作更加流暢。 / 新成立的附屬機構專門負責國際合作，提高了我們的全球影響力。 / 附屬團隊在專案中扮演著關鍵角色，協助主團隊達成目標。 / 這些附屬資料對於理解整個研究報告有很大幫助。 / 附屬學校的課外活動豐富多樣，讓學生們在學習之餘也能享受樂趣。 / 在這家公司中，附屬職位的員工同樣能夠獲得良好的職業發展機會。,vs-t,附屬公司 / 附屬機構 / 附屬部門 / 附屬學校 / 附屬醫院 / 附屬服務 / 附屬項目 / 附屬角色 / 附屬資料 / 附屬團隊
853,醒轉過來，恢復生機。[例]景氣復甦、草木復甦,復甦,To awaken or revive; to recover vitality.,醒轉過來，恢復生機。,經過一段時間的努力，公司的營收終於出現了明顯的復甦。 / 在春天的陽光下，枯萎的花朵終於開始復甦，重新展現出美麗的色彩。 / 隨著疫情的好轉，旅遊業逐漸復甦，更多的人選擇外出旅行。 / 這個城市的藝術活動使當地文化景觀得到復甦，吸引了不少遊客前來參觀。 / 許多醫療專家認為，社區的疫苗接種率上升將助於疫情的復甦。 / 經過多年的努力，這個小鎮的經濟逐漸復甦，讓居民重拾生活的希望。 / 隨著球隊新教練的引入，球員們的鬥志也隨之復甦，賽季表現變得更加出色。 / 在專家的建議下，農業運作開始改革，促進了農田的復甦與生產力的提升。 / 隨著環保意識的提升，許多企業開始採取可持續發展措施，實現了生態系統的復甦。 / 這位作家的新書發行後，閱讀文化再度復甦，許多年輕人重新愛上了閱讀。 / 當地社區的義工活動使被遺忘的角落慢慢復甦，讓居民感受到團結的力量。,vp-i,景氣復甦 / 經濟復甦 / 生機復甦 / 促進復甦 / 明顯的復甦 / 漸漸復甦 / 引發復甦 / 積極的復甦 / 緩慢的復甦 / 助於復甦
854,砍伐樹木、劈削木材的用具。[例]伐木工人拿著斧頭到樹林裡砍樹。　△斧子,斧頭/斧,A tool used for chopping down trees and splitting wood.,用來砍伐樹木和劈削木材的工具。,這位伐木工人用斧頭快速砍倒了一棵大樹。 / 在傳統村莊裡，年輕人學習如何使用斧頭和鋸子來工作。 / 斧頭的刀刃很鋒利，所以使用時要特別小心。 / 我的祖父常常用舊斧頭來劈柴，讓我們的爐火更加旺盛。 / 在戶外露營時，我們經常需要用斧頭來收集木材。 / 他用斧頭劈開一堆木柴，準備好冬天的取暖燃料。 / 每當他拿起斧頭來工作，村裡的人們都知道又要迎來一片新天地。 / 在秋天的林子裡，斧頭和鋸子的聲音此起彼落，顯示著繁忙的伐木季節。 / 這把祖傳的斧頭承載著無數家族故事，讓使用者倍感珍惜。 / 像駐守邊疆的士兵一樣，伐木工人用斧頭守護著這片美麗的森林。 / 斧頭不僅是工具，更是自然與人之間的橋樑，帶來了無數的可能。,n,一把斧頭 / 鋒利的斧頭 / 用斧頭砍樹 / 拿起斧頭 / 重的斧頭 / 斧頭和鋸一起使用 / 舊的斧頭 / 斧頭在伐木過程中 / 斧頭的力量 / 斧頭作為工具
854,用來砍伐的工具。[例]斧頭、刀斧　◎,斧頭/斧,"An axe; a tool used for chopping, typically associated with felling trees.",用來砍伐的工具，通常有一個重頭和一個長柄。,他用斧頭砍下了幾根大樹，準備為冬天儲備木柴。 / 在傳統的農村，許多老一輩的人會教年輕人如何正確地使用斧頭。 / 看著父親熟練地揮動斧頭，我感到一種莫名的敬佩。 / 一把鋒利的斧頭能夠讓砍伐的工作變得更加輕鬆。 / 他們在森林裡工作，手裡拿著斧頭，專注地砍伐著每一棵樹木。 / 他有一把舊斧頭，雖然已經磨損，但對他來說充滿了回憶。 / 在野外露營時，使用斧頭來劈柴生火，是一項必不可少的技能。 / 他的斧頭在陽光下閃閃發亮，顯示出它經過精心打磨的锋利。 / 每當他揮舞著斧頭時，周圍的朋友們都會驚嘆於他的力量和技巧。 / 除了砍伐樹木，斧頭還可以用來進行一些木工創作，發揮它的多功能性。 / 在這片森林裡，斧頭不僅是一種工具，更是一種與大自然親密接觸的象徵。,n,一把斧頭 / 一柄斧 / 砍樹用的斧頭 / 大斧頭 / 鋒利的斧頭 / 用斧砍木頭 / 拿著斧頭工作 / 斧頭與鋸子 / 重斧頭 / 木工用的斧頭
855,安撫慰勉。[例]她的心靈受創甚深，亟須撫慰。,撫慰,"To soothe, comfort, or mitigate pain or grief.",安撫和鼓勉他人的心靈，使其感到平靜和舒適。,他試著用溫暖的話語撫慰失落的朋友。 / 當她看到小狗受傷時，心中充滿了撫慰的衝動，希望能幫助牠減輕疼痛。 / 在這個忙碌的城市中，安靜的咖啡館成為許多人撫慰心靈的好去處。 / 他的擁抱像一陣微風，撫慰了我心中充滿焦慮的情緒。 / 她撫慰兒子因考試失利而產生的焦慮，告訴他每個人都有困難的時候。 / 有時候，閱讀一本好書可以撫慰我一天的疲憊和煩躁。 / 在寒冷的夜晚，她點燃蠟燭，撫慰著心中的孤獨與寂寞。 / 當社區發生意外時，志工們積極前來撫慰受影響居民的情緒。 / 聽到朋友的煩惱後，我努力用幽默的故事來撫慰她的心情。 / 他常常在海邊散步，讓波浪聲撫慰他內心的疑慮與不安。 / 音樂的旋律往往能夠撫慰那些在生活中遭遇困難的人們。,va-t,撫慰心靈 / 撫慰情緒 / 撫慰疼痛 / 撫慰傷痛 / 撫慰人心 / 撫慰朋友 / 撫慰孩子 / 撫慰需求 / 撫慰孤獨 / 撫慰自己
856,財富很多的人。[例]他是一位家財萬貫的富翁，但生活卻非常節儉。,富翁,A wealthy person; a person who has considerable wealth.,財富很多的人。,這位富翁慷慨解囊，支持當地的教育事業。 / 在電影中，富翁的角色常常與年輕人展開一場冒險。 / 富翁的生活雖然奢華，但他內心卻感到孤獨。 / 如果你想像這位富翁一樣成功，就必須付出更多的努力。 / 雖然他是一位出名的富翁，但他在社交場合中依然謙虛。 / 每個人都在討論這位富翁如何用他的財產來改善社區。 / 這位富翁的慈善基金會每年都會資助無數的醫療項目。 / 富翁與窮人之間的差距越來越大，社會問題也日益嚴重。 / 很多年輕人夢想成為富翁，希望能過上自由自在的生活。 / 這部小說講述了一位富翁的心路歷程，以及他尋找真正幸福的故事。 / 富翁的夢想不僅是累積財富，更希望能夠改變世界。,n,一位富翁 / 成為富翁 / 有錢的富翁 / 成功的富翁 / 富翁的生活 / 富翁的財產 / 富翁與窮人 / 富翁的夢想 / 有名的富翁 / 富翁的慈善行為
857,顯現、湧現。[例]見到眼前的景象，十幾年前的往事一一浮現心頭。,浮現,To emerge or appear; to come to mind or surface.,顯現或湧現出來，通常指在心中或眼前出現某種印象或景象。,當我走進那座熟悉的老宅，童年快樂的回憶浮現在我的心中。 / 在演唱會上，看到那位久違的歌手，她的青春歲月瞬間浮現在我眼前。 / 當我品嚐到那道家鄉的料理，與家人一起的歡樂時光浮現在我的腦海裡。 / 聽到那首熟悉的旋律時，往昔的情感與記憶又一次浮現了。 / 在閱讀那本舊書時，與朋友的深刻對話彷彿再次浮現。 / 在清晨的陽光下，我的夢想和理想再次浮現在我的心頭。 / 當我翻閱舊照片時，與愛人共度的美好時光浮現在我的視野裡。 / 在寒冷的夜晚，溫暖的友誼和歡笑聲浮現在我的耳邊。 / 當我看到那幅畫作，往昔的藝術靈感和創作過程再度浮現。 / 在一次有趣的討論中，曾經的學習點滴也浮現在我的思緒中。 / 每當獨自走在海邊，對未來的希望與憧憬便會浮現於我的心中。,vp-i,一幕浮現 / 記憶的浮現 / 影像的浮現 / 瞬間浮現 / 夢境中浮現 / 回憶浮現 / 情感的浮現 / 想念的浮現 / 機會的浮現 / 希望的浮現
858,衰微後使其再度興盛起來。[例]文藝復興,復興,To revive or restore to prosperity after decline.,衰微後使其再度興盛起來的過程。,隨著科技的進步，農業復興計劃讓小農戶的收入增加，生活變得更好。 / 政府推動環境綠化，希望能促進生態復興，讓城市更宜居。 / 隨著遊客的增加，當地商家感受到文化復興的機會，紛紛投入資源改善服務。 / 這個村莊通過舉辦傳統手工藝展，成功引發了民眾對於文化復興的興趣。 / 年輕人積極參與志願服務，讓社區的社會復興變得更加有意義和充實。 / 隨著閱讀風潮的興起，民眾對於文學復興的渴望愈加明顯，許多書店也因此重新開張。 / 為了提升國際形象，這個國家修訂了旅遊政策，期望能實現經濟復興的目標。  / 在藝術家的努力下，傳統音樂逐漸受到重視，讓音樂復興的浪潮在年輕人中蔓延。  / 隨著體育賽事的頻繁舉辦，民眾對於運動文化的關注也提升，促進了健康復興的潮流。  / 社交媒體的興起使得許多老品牌重新獲得關注，品牌復興的過程中，他們也更加注重與年輕消費者的互動。  / 為了拯救即將消失的方言，當地學校開設了專門課程，積極推動語言復興的工作。,vp-t/N,文藝復興 / 文化復興 / 政治復興 / 經濟復興 / 社會復興 / 國家復興 / 生活復興 / 技術復興 / 語言復興 / 精神復興
859,做人做事缺乏誠意或不切實際，僅表面應付了事。[例]他對此事一再的敷衍，根本沒有解決問題的誠意。,敷衍,Lack of sincerity or effort; to do things in a perfunctory manner.,做事缺乏誠意或不切實際，只是表面上應付了事。,在會議上，他的發言聽起來很敷衍，讓人懷疑他是否真正重視這個議題。 / 她對朋友的邀約常常敷衍了事，似乎對維護友誼不太在意。 / 這份報告的內容看起來很敷衍，不符合公司的要求，因此需要重新修改。 / 當老師問他考試的準備情況時，他敷衍地回答「我知道了」，其實並沒有認真準備。 / 他對工作的態度越來越敷衍，這種心態讓同事們感到不安。 / 他的敷衍態度讓同事們感到失望，因為大家都期待更認真的合作。 / 在家庭聚會上，她的互動顯得非常敷衍，讓人感覺她並不想參與這個活動。 / 他對客戶的回應總是敷衍了事，這讓公司的形象受到了影響。 / 這位員工對待日常工作的敷衍表現，使得整個團隊的效率大打折扣。 / 即使面對重要的項目，她的敷衍工作態度也讓人擔心最終結果的質量。 / 他的敷衍承諾讓朋友感到失望，因為大家都希望得到真誠的支持。,vs-t,敷衍了事 / 敷衍的態度 / 敷衍的回應 / 敷衍的方式 / 敷衍的工作 / 敷衍的表現 / 敷衍的承諾 / 敷衍的回答 / 敷衍的心態 / 敷衍的差事
860,保護教養。[例]父母把子女撫養成人，是備嘗辛勞的。,撫養,"To raise and nurture, providing care and support.",保護並教育某人，使其健康成長。,許多夫妻努力工作，只為了能夠撫養自己的孩子。 / 撫養犬貓需要付出時間和精力，主人應該要有概念。 / 撫養過程中，父母的愛與關心對孩子的成長至關重要。 / 獨自撫養孩子的母親，常常需要承擔更多的壓力與挑戰。 / 在撫養子女的過程中，雙方父母必須共同協商育兒的方式。 / 父母撫養孩子需要耗費大量的時間和精力。 / 撫養孩子不僅要滿足他們的基本需求，還需要提供情感支持和教育。 / 撫養寵物是一個長期的承諾，主人必須對其健康和幸福負責。 / 父母在撫養過程中，應該根據孩子的性格和需求來調整教育方式。 / 撫養義務不僅限於生物學父母，收養家庭同樣肩負著重要的責任。 / 撫養中，父母應該鼓勵孩子獨立思考，培養他們的自信心。,va-t,父母撫養 / 撫養子女 / 撫養孩子 / 撫養責任 / 撫養過程 / 撫養教育 / 撫養機構 / 獨自撫養 / 撫養方式 / 撫養費用
861,服用藥物。[例]生病時要遵照醫生指示定時服藥。,服藥,To take medicine.,服用藥物。,生病時要遵照醫生指示定時服藥。 / 若要早日康復，服藥後最好休息一會兒。 / 她按時服藥，這樣才能控制病情。 / 醫生告訴我，服藥後需要多喝水。 / 我每次去看醫生，他都會提醒我必須定期服藥。 / 在出國前，他特別檢查了自己的藥品，以防忘記服藥。 / 服藥時，我習慣將藥片與酸奶一起吃，這樣比較好吞下。 / 即使感覺好多了，我也不能隨意停藥，必須按照醫生的指示繼續服藥。 / 服藥後，若出現任何不適，要立即告知醫生。 / 她家中備有急救藥品，讓家人隨時能夠迅速服藥應對突發狀況。 / 醫生告訴她，長期服藥時要定期檢查身體狀況。,va-t,定時服藥 / 遵照醫生的指示服藥 / 按照處方服藥 / 準時服藥 / 定期服藥 / 服藥後休息 / 對症服藥 / 不忘服藥 / 服藥的副作用 / 長期服藥
862,好消息。[例]政府決定自七月起調薪百分之三，對公教人員而言，這真是一大福音。,福音,Good news; a positive announcement or information that brings hope or joy.,好消息或對人們生活有利的消息。,醫院宣佈新藥物的研發成功，對癌症患者來說真是一則福音。 / 社區中心的新計畫為低收入家庭提供免費的法律諮詢服務，這無疑是一大福音。 / 隨著新科技的進步，農民們終於迎來了能提高產量的好消息，這無疑是一次重大的福音。 / 市政府決定增加公共交通的班次，對每天通勤的上班族來說，真是一個好福音。 / 學校推出新的獎學金計畫，幫助更多學生實現大學夢想，對於學生家庭來說，這真是一個令人振奮的福音。 / 政府宣布減稅措施，對所有納稅人來說，這無疑是一則福音。 / 隨著新能源汽車的普及，環保人士期待已久的減少污染的方案終於實現，這對城市居民來說是一大福音。 / 醫療保險的擴大覆蓋讓更多人能接受治療，這對於許多病患者來說真是一個重大的福音。 / 新的職業培訓計畫不僅提升了就業機會，還幫助了轉職人士，這真是一個好福音。 / 隨著疫情逐漸好轉，旅遊業重啟了，對許多渴望出行的人來說，這無疑是一則福音。 / 學校的新心理健康支援系統，讓面臨壓力的學生能得到幫助，這對於他們來說無疑是一個幸福的福音。,n,一則福音 / 確定的福音 / 重大福音 / 好的福音 / 突然的福音 / 歡喜的福音 / 令人振奮的福音 / 健康的福音 / 永恆的福音 / 社會的福音
862,基督徒稱耶穌所說的話及其門徒所傳布的教義。[例]牧師的職責主要是在向教徒傳布福音。,福音,"The teachings and doctrines spoken by Jesus and preached by His disciples, referred to by Christians.",基督徒所稱的耶穌所說的話及其門徒傳布的教義。,牧師每週都會在禮拜中傳講福音，以幫助信徒更了解上帝的話語。 / 他們的社區中心定期舉辦福音聚會，吸引了許多年輕人參加。 / 福音的核心教導是愛與寬恕，這讓許多人感到鼓舞和安慰。 / 她參加了福音學習班，希望能更深入地理解聖經的內容。 / 每當聽到有關於福音的見證時，他都感到心中充滿了希望。 / 基督徒相信，福音能夠改變人的生命，帶來真正的平安與喜樂。 / 在這次的福音研討會上，講師分享了如何在日常生活中實踐信仰。 / 他們在街頭發放福音小冊子，希望能讓更多人認識耶穌的愛。 / 福音的美好信息讓許多人重燃了對生活的熱情和信心。 / 在音樂會上，樂隊演唱了許多以福音為主題的歌曲，感動了在場的每一位觀眾。 / 福音的傳遞不僅需要言語，更需要行動來展現基督的愛。,n,一部福音書 / 好福音 / 真福音 / 傳布福音 / 宣揚福音 / 分享福音 / 新福音 / 在福音中 / 福音影響了人們 / 喜悅的福音
863,食用。[例]此藥一日服用三次，病情定可改善。,服用,"To take or ingest, usually referring to medication or food.",食用藥物或其他物品，通常指按照一定的劑量和方式進行。,病人必須按醫生的指示，定時服用這種藥物。 / 這種藥物需要每天服用兩次，早晚各一次。 / 若有副作用出現，應立即停止服用並聯繫醫生。 / 有些藥物不宜與食物一起服用，會影響療效。 / 服用時需注意不要超過建議的劑量，以避免造成身體不適。 / 根據醫生的建議，服用這種藥物前需要空腹至少兩小時。 / 老年人服用藥物時，應特別注意劑量和服用時間，以確保安全。 / 如果錯過了一次服用時間，應按照說明書的指示進行補服。 / 服用這種藥物後，最好休息一會兒，以便讓藥效充分發揮。 / 在服用新藥之前，應詳細閱讀服用說明，了解可能的副作用。 / 此藥每次服用的最大劑量不得超過三顆，以避免健康風險。,va-t,服用藥物 / 服用劑量 / 每日服用 / 定期服用 / 按照服用 / 服用後 / 服用前 / 服用說明 / 正確服用 / 禁忌服用
864,給與。[例]賦予生命、賦予新意,賦予,"To grant or assign something, often in the context of endowing or conferring authority, rights, or resources.",給予某種特質或能力，使其擁有。,老師賦予學生挑戰自己的機會，讓他們在學習中成長。 / 藝術作品不僅表達情感，還可以賦予觀者深刻的思考。 / 在這部電影中，主角的冒險賦予了他生命中的新意義。 / 他在小組討論中提出的觀點，賦予了整個話題新的視角。 / 科學的發展賦予人類探索宇宙的可能性，激發了無數人的夢想。 / 現代科技賦予了我們更高效的溝通方式，縮短了時空距離。 / 社會責任感賦予年輕人行動的力量，推動他們為環保努力。 / 這本書不僅提供知識，還賦予讀者思考人生的勇氣。 / 音樂的力量能夠賦予人們安慰，尤其在困難的時刻。 / 她的堅持與努力，賦予了周圍人無限的鼓舞與啟發。 / 在傳統文化中，長輩賦予了年輕人承擔家庭責任的期望。  / 當教師們賦予學生更多自主學習的空間時，他們的創造力便得以釋放。,va-t,賦予生命 / 賦予意義 / 賦予能力 / 賦予權利 / 賦予希望 / 賦予責任 / 賦予價值 / 賦予影響 / 賦予知識 / 賦予尊重
865,欠人錢財。[例]他經商失敗，負債累累。,負債,To be in debt; to owe money.,欠人錢財，通常指因借款或信用消費而產生的經濟負擔。,去年的經濟衰退讓許多企業不得不負債來維持運營。 / 他因為投資失誤，目前已經負債超過一百萬。 / 在高利貸的壓力下，她感到非常焦慮，生活品質大幅下降。 / 家庭負債過高，使得她無法考慮更換新車的問題。 / 經濟學家警告，如果不控制負債，未來將面臨更嚴重的財務危機。 / 最近，他開始學習如何有效管理負債，以減輕財務壓力。 / 負債問題讓這個家庭的關係變得緊張，經常因為錢的事情發生爭吵。 / 他們計劃通過減少開支來逐步減少負債，以實現財務自由。 / 負債累積過快，讓這家初創公司面臨資金鏈斷裂的風險。 / 為了應對負債危機，她決定尋求專業的財務諮詢幫助。 / 他經常參加理財講座，希望能找到改善負債狀況的有效方法。,n,負債累累 / 負債危機 / 負債纏身 / 負債問題 / 負債清償 / 負債管理 / 負債增加 / 負債減少 / 負債風險 / 負債償還
866,輔佐襄助。[例]輔助教材、輔助功能,輔助,To assist or support; to provide auxiliary help.,輔佐和幫助主要的事物或功能，使其運行得更順利。,這個網站提供的輔助教材，對學生的學習非常有幫助。 / 醫生使用輔助診斷工具，以確定病人的健康狀況。 / 學校引進輔助系統，以提高課堂教學的效率。 / 輔助功能的設計，讓視障人士也能輕鬆使用這款手機。 / 在語言學習中，輔助工具能夠幫助學生更快掌握新單詞。 / 醫院的輔助服務能夠幫助病人更好地適應住院生活。 / 在研究中，使用輔助技術可以提高數據分析的精確度。 / 這款應用程式的輔助功能，能夠幫助用戶更有效地管理時間。 / 社區中心提供的輔助措施，旨在幫助失業者重返職場。 / 輔助溝通工具的使用，使得聽障人士能夠更方便地與他人交流。 / 此次培訓中，講師介紹了多種輔助教材，以支持教師的教學工作。,va-t/N,輔助教材 / 輔助工具 / 輔助系統 / 輔助功能 / 輔助服務 / 輔助措施 / 輔助人員 / 輔助技術 / 輔助診斷 / 輔助溝通
867,依附、黏著。[例]水銀能夠附著在玻璃上，是因為兩者分子間具有引力的關係。,附著,"To adhere, cling, or attach; to be dependent or reliant on something.",依附在另一物體上或粘著在一起，通常因為兩者之間有引力或其他作用力。,在藝術創作中，顏料附著在畫布上的效果可以增強作品的立體感。 / 生物學研究指出，有些細菌能夠附著在人體內的細胞上，造成感染的風險。 / 這些浮游植物附著在海洋中的珊瑚礁上，為海洋生態系統提供了豐富的養分。 / 清潔工人每天都要檢查公園，清除附著在樹木上的不必要的塑料垃圾。 / 在實驗室裡，科學家使用特定的化學物質，來促進材料之間的附著力。 / 附著在金屬上的氧化物會影響其導電性，這對電子產品的性能至關重要。 / 這些創新的膠水能夠有效地附著在各種不同的材料上，使修復工作更為簡便。 / 附著於學生心中的知識，不僅來自課本，還包括生活中的實踐經驗。 / 在空氣中，粉塵附著在家具表面，這使得家庭清潔變得更加頻繁。 / 透過特殊的紋理設計，這種織物能夠輕易地附著在皮膚上，提升穿著的舒適感。 / 附著的污染物如果不及時清理，可能會對環境造成長期的負面影響。,vp-t,附著在表面 / 附著於物體 / 附著的細菌 / 附著的污染物 / 附著的物質 / 體內附著細胞 / 附著能力 / 附著特徵 / 附著的效果 / 附著在金屬上
868,豐富充裕。[例]國家經濟繁榮，人民才能衣食無虞，生活富足。,富足,Abundant and prosperous; characterized by wealth and ample resources.,生活中擁有豐富和充裕的物質，讓人無憂無慮。,生活中擁有豐富和充裕的物質，讓人無憂無慮。 / 在這個富足的社區，居民們都能享受到良好的教育和醫療資源。 / 只有當社會公平正義時，人民的生活才能真正富足。 / 這個國家的經濟政策旨在讓每個人都能過上富足的生活。 / 她的夢想是在一個富足的環境中，追求自己的藝術理想。 / 追求富足的生活並不只是物質的滿足，還要有精神的充實。 / 若能合理管理資源，家庭也能實現經濟上的富足與穩定。 / 導師常常告訴我們，知識的富足能帶來更多的人生選擇。 / 生活在富足的家庭中，她更加懂得珍惜與感恩。 / 這項社會福利計劃旨在幫助弱勢群體提升生活品質，實現富足夢想。 / 經過幾年的努力，他終於能夠過上自己理想中富足的生活。,vs-adj,生活的富足 / 經濟的富足 / 享受富足 / 追求富足 / 創造富足 / 維持富足 / 豐富的富足 / 穩定的富足 / 富足安康 / 富足幸福
869,輔助、佐助。[例]輔佐朝政,輔佐,To assist or support in an auxiliary capacity.,輔助和佐助他人，幫助他們完成工作或達成目標。,小李在公司的專案中，負責輔佐經理進行市場調查。 / 她的工作是輔佐教授整理研究資料，以便更好地進行課堂教學。 / 在新產品的開發過程中，技術團隊需要輔佐設計部門解決問題。 / 他主動請纓，希望能夠輔佐團隊完成這次重要的任務。 / 這位資深顧問被邀請來輔佐企業的轉型計劃，提供專業的意見和建議。 / 輔佐領導制定政策，使整個團隊的工作更加高效。 / 她在比賽中輔佐教練，幫助調整運動員的訓練計劃。 / 這個實習生的主要職責是輔佐研究小組進行數據分析。 / 父母對孩子的教育不僅是教授知識，還要輔佐他們建立正確的價值觀。 / 輔佐政府推動環保政策，志願者們積極參與社區清潔活動。 / 在藝術展覽籌備中，他們負責輔佐策展人進行作品的選擇和安排。,va-t,輔佐政務 / 輔佐領導 / 輔佐工作 / 輔佐計畫 / 輔佐團隊 / 輔佐任務 / 輔佐決策 / 輔佐發展 / 輔佐管理 / 輔佐研究
870,由主要功用附帶發生的不良作用。[例]生病時切忌亂服成藥，以免產生副作用。,副作用,Adverse effects or secondary effects; undesirable consequences that occur in addition to the primary effects of a treatment or intervention.,由主要功用附帶發生的不良作用。,醫生提醒病人在服用新藥時，應該了解可能的副作用。 / 有些患者擔心藥物的副作用會影響他們的日常生活。 / 長期使用這種藥物可能會產生不良的副作用，影響身體健康。 / 在接受治療前，患者應該詢問醫生有關副作用的詳細資訊。 / 副作用的出現往往會讓病人感到焦慮和不安。 / 有些藥物的副作用可能在服用幾天後才會顯現出來。 / 在研究新藥的過程中，科學家們必須仔細評估其潛在的副作用。 / 某些副作用可能會隨著藥物劑量的增減而有所變化。 / 醫療團隊通常會制定計劃，以減少患者在治療過程中出現的副作用。 / 知曉藥物的副作用有助於患者更好地管理自己的健康狀況。 / 儘管這種藥物對病症有效，但其副作用的風險仍需謹慎考量。,n,不良的副作用 / 產生副作用 / 引起副作用 / 減少副作用 / 嚴重的副作用 / 控制副作用 / 預防副作用 / 副作用明顯 / 減輕副作用 / 認識副作用
