number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
975,有意、存心。[例]明知故犯、故作神祕、故弄玄虛,故,Intentional; deliberate; having the intention to do something.,有意而為，心存某種目的。,他故意隱瞞自己的身分，想要測試朋友的忠誠。 / 他明知故犯，還是選擇不遵守規則，讓大家很失望。 / 他故弄玄虛，讓大家誤以為他有重要的秘密要分享。 / 他明知故犯，仍然重複同樣的錯誤，以為這次能得到不同的結果。 / 他故作冷靜，卻無法掩飾心中的緊張與不安。,va-t,明知故犯 / 故作神秘 / 故意隱瞞 / 故弄玄虛 / 故意挑釁
975,意外的事件或死亡。[例]變故、病故、身故,故,An unexpected event or death.,意外的事件或死亡。,在昨天的會議上，突然傳來一名高層主管病故的消息，讓所有人都感到震驚。 / 在過去的一年裡，公司的業務因為外部環境的變故而受到影響。 / 突如其來的病故消息讓整個團隊都感到無法接受。 / 他常常思念已故的祖母，因為她在他生命中扮演了重要的角色。 / 她在信中提到，朋友的意外身故讓她感到生活充滿變數。,n,病故消息 / 身故通知 / 意外身故 / 事故原因 / 經歷變故
976,糧食作物的總稱。[例]百穀、五穀、稻穀,穀,"Grain; A general term for food crops, including cereals and other grains.",糧食作物的總稱。,在這個小鎮上，人們常常一起慶祝五穀豐登的節日，以感謝大自然的恩澤。 / 此地的穀物市場生意興隆，吸引了周邊許多農民前來交易。 / 我媽媽喜歡用各種穀類食品來做健康的早餐，讓我們一天都充滿能量。 / 每到秋天，農田裡的稻穀金黃一片，預示著豐收的季節即將來臨。 / 隨著科技的進步，農業領域的穀物加工技術也不斷提升，提高了產品的品質和產量。,n,五穀豐登 / 出產穀物 / 五穀雜糧 / 穀物市場 / 粗糧穀物
977,機關或社團中的部門名稱。[例]文書股、事務股、營運股,股,"A section or division within an organization or association, such as a department responsible for specific tasks.",機關或社團中的一個部門，負責特定的業務或工作。,人事股計畫了一系列的培訓課程，希望提升員工的專業技能。 / 財務股的團隊正在忙碌地準備年度報告，以便向董事會呈交。 / 企劃股提出了一個新產品的推廣方案，希望能提高銷售量。 / 每季度，各股都需要向高層報告進展情況，以確保目標的達成。 / 行政股最近更新了公司內部的流程手冊，以提高工作效率。,n,文書股 / 財務股 / 人事股 / 行政股 / 企劃股
977,關於股票市場或集合資金。[例]股市、股友、合股,股,"Related to the stock market or collective capital; Examples include: stock market (股市), stock friend (股友), partnership (合股).",與股票市場或集合資金有關。,許多退休人士選擇投資股票市場，以確保他們的退休生活可以安穩過下去。 / 最近，因為經濟數據不佳，股市的下跌讓許多投資人感到擔憂。 / 一些專業分析師提供的股市行情報告，讓投資人能更好地掌握市場動向。 / 在股東會上，大家討論公司的未來發展計畫，讓股東們對公司的前景充滿信心。 / 台灣的科技股在近期的發布會後，吸引了大量投資人的關注與買入。,n,股市行情 / 股東會 / 股票市場 / 股利發放 / 股票交易
977,量詞：(1)計算力氣或氣體等的單位。[例]一股勁、一股幽香　(2)計算條狀物的單位。[例]這條繩子是用三股粗麻編成的。　(3)計算成批人群的單位。[例]一股殘匪　(4)計算股份的單位。[例]他擁有一千股,股,A measure word: (1) A unit for measuring force or airflow. (2) A unit for counting strands. (3) A unit for counting clusters of people. (4) A unit for counting shares.,量詞，通常用來計算力氣或氣體等的單位，如一股勁、一股幽香；也用來計算條狀物的單位，如三股粗麻；還用來計算成批人群的單位，如一股殘匪；最後，還用來計算股份的單位，如一千股。,她身上散發著一股香氣，讓人感到非常舒適。 / 在他的演講中，傳達出一股強烈的情感，深深打動了所有聽眾。 / 孩子們在公園裡玩耍，嬉鬧中帶著一股活力，感染了周圍的每一個人。 / 現在社會上出現了一股追求環保的熱潮，每個人都在努力為保護地球盡一份心力。 / 在這場比賽中，選手們展現出一股堅韌的意志，無論多艱難的挑戰都不輕言放棄。,m,一股力量 / 一股香氣 / 一股強烈的情感 / 一股活力 / 一股龐大的勢力
978,兩山間的水道或低地。[例]山谷、河谷、谷地,谷,"A valley; A low area between two mountains or hills, often containing a river or stream.",位於兩山之間的水道或低地。,在秋天，山谷裡的樹葉色彩斑斕，吸引了許多遊客前來觀賞。 / 每當大雨過後，河谷中的水流湍急，形成壯觀的景象。 / 蟲鳴鳥唱的悅耳聲響，時常伴隨著我漫步在寧靜的山谷之中。 / 春天，山谷裡的花朵競相綻放，散發出誘人的香氣，讓人感到心曠神怡。 / 在這片幽靜的野谷裡，人們可以聽到流水的聲音和微風的低語，感受到大自然的和諧。,n,山谷 / 河谷 / 低谷 / 深谷 / 野谷
979,提倡、宣揚。[例]國父當年奔走各地鼓吹革命思想。,鼓吹,"To advocate or promote something, often in an enthusiastic or biased manner.",提倡和宣揚某種思想或觀點。,在新課程上，老師鼓吹環保的重要性，希望學生們能夠積極參與保護地球的行動。 / 社區舉辦講座，鼓吹健康飲食的理念，以提升居民的生活品質。 / 在文化節上，藝術家們鼓吹本土文化的珍貴，讓更多人了解傳統藝術的美。 / 環保組織發起活動，鼓吹減少一次性塑膠的使用，提倡可持續的生活方式。 / 青年團體積極鼓吹志願服務的價值，希望更多年輕人投入社會公益事業。,va-t,鼓吹思想 / 鼓吹革命 / 鼓吹和平 / 鼓吹自由 / 鼓吹環保
980,鼓舞、激動。《文明小史》第四四回：「後來官場見報上有罵他的話頭，少不得大家鼓動起來，自從撫臺起，到府縣各官。」,鼓動,"To incite, stimulate, or agitate, often in a collective manner.",激勵他人，使其產生強烈的情感或行動。,在選舉期間，候選人的演說經常鼓動群眾支持他的政策。 / 社會運動的領袖使用感人的故事來鼓動人心，引起大家的共鳴。 / 在比賽中，教練的激勵話語成功鼓動了隊員們的士氣。 / 音樂會上的搖滾樂團，以他們的熱情演出鼓動了觀眾的情緒。 / 學校的環保宣傳活動，透過有趣的互動，鼓動了學生積極參與保護環境的行動。,vp-t,鼓動人心 / 鼓動情緒 / 鼓動群眾 / 鼓動士氣 / 鼓動熱情
981,出資經營公司，並持有公司股份的人。[例]王先生持有公司40％的股份，可算是本公司的大股東。,股東,A shareholder; a person who invests in a company and holds shares in it.,出資經營公司，並持有公司股份的人。,公司的股東會將在下週召開，所有股東都必須參加。 / 小股東通常對公司的決策影響較小，但他們的意見仍然很重要。 / 某些股東提議增加公司的財務透明度，以增強投資者的信心。 / 大股東的投資決策往往會影響市場對公司的看法，進而影響股價。 / 擁有股份的員工也被視為公司的股東，他們在意公司的發展與前景。,n,大股東 / 股東會 / 股東權益 / 股東代表 / 股東投票
982,股份公司或其他合夥經營企業的資本單位。[例]本公司董事會的成員多為持有股份的股東。,股份,A share; a unit of capital in a joint-stock company or other partnership enterprise.,股份是股份公司或其他合夥經營企業的資本單位，持有者稱為股東。,雖然市場波動不定，但她依然堅持長期持有手中的股份。 / 他因為對公司的未來看好，決定購買更多的股份以增加自己的持股比例。 / 公司最近開展了一項新的計劃，希望能夠吸引更多的投資者來購買股份。 / 這家新創公司以其創新的技術吸引了許多風險投資者前來購買股份。 / 股份的流通性影響了投資者的買入和賣出決策，大家都在密切關注市場變化。,n,轉讓股份 / 股東的股份 / 購買股份 / 公司的股份 / 股份公司
983,違背人家的好意。[例]他是真心誠意的邀請你，你可別辜負了這一番美意。,辜負,To betray or fail to appreciate someone's kindness or expectations.,違背別人的好意或期望，使人失望。,她知道男友為了她放棄了很多，她不想辜負這段感情的付出。 / 這次比賽是她展現實力的機會，但她擔心辜負教練的期望。 / 在收到長輩的祝福後，他立志要更加努力，絕對不會辜負他們的厚愛。 / 她經常提醒自己，不能辜負這次難得的學習機會。 / 既然已經投入這麼多時間和精力，他就不會辜負自己在這條路上的所有努力。,va-t,辜負朋友的好意 / 辜負家人的期望 / 辜負他人的信任 / 辜負這段感情 / 辜負他們的厚愛
984,構成動物形體的骨架，由許多塊骨頭組成。具有保護、運動、製造血球和儲藏礦物質等重要功能。[例]多喝牛奶可以補充鈣質，進而強壯骨骼。,骨骼,"The skeletal system of an animal, composed of various bones. It serves important functions such as protection, movement, blood cell production, and mineral storage.",構成動物形體的骨架，由許多塊骨頭組成。具有保護、運動、製造血球和儲藏礦物質等重要功能。,經常運動可以增強骨骼的強度和靈活性。 / 隨著年齡增長，骨骼可能會出現老化的現象，導致骨質疏鬆。 / 骨骼的主要功能包括支撐身體、保護內臟和幫助運動，因此維護骨骼健康至關重要。 / 不同類型的運動可以促進骨骼發育，特別是負重運動。 / 專業的營養師建議，攝取足夠的維他命D有助於骨骼吸收鈣質。,n,骨骼健康 / 骨骼發育 / 骨骼檢查 / 骨骼強度 / 骨骼與肌肉
985,注意到。[例]為事業全力衝刺的同時，也要顧及自己的健康。,顧及,To take into consideration or pay attention to something.,注意到他人的需要或某些情況，並考慮到這些因素。,為長輩選擇旅遊地點時，更需要顧及安全和他們的舒適。 / 在討論問題時，他總是顧及他人的感受，讓大家都能自在表達。 / 在設計新的工作流程時，管理層必須顧及到員工的工作壓力和生活平衡。 / 設計這款產品時，工程師顧及使用者的需要和便利性。 / 在安排團隊任務時，要顧及每位成員的專長與興趣，以提高工作效率。,vs-t,顧及安全 / 顧及需要 / 顧及他人感受 / 顧及他人 / 顧及家庭
986,因為有顧慮畏忌而不敢盡情說話或做事。[例]因為有長輩在場，他們有所顧忌，不敢太過囂張。,顧忌,To have reservations or concerns due to fear or caution.,因為有顧慮和畏忌而不敢盡情說話或做事。,在這次調查中，受訪者因為顧忌隱私問題而不願意提供詳細的個人資訊。 / 由於顧忌他人的感受，他們在聚會上都選擇沉默，避免談論敏感話題。 / 他在職場上表現得十分謹慎，顧忌同事之間的微妙關係，生怕引發不必要的誤會。 / 這部電影雖然題材驚人，但導演對於社會反響顧忌重重，因此在劇情上做了不少妥協。 / 由於顧忌到文化差異，他們在交流中選擇使用中性的語言，以免引起誤解。,vs-t/N,顧忌他人 / 顧忌面子 / 顧忌關係 / 顧忌場合 / 有所顧忌
987,言語或動作詼諧有趣。此詞於文言用法音ㄍㄨˇㄐㄧ，如《滑稽列傳》。[例]小丑滑稽的表情和動作，逗得在場的小朋友們哈哈大笑。,滑稽,Humorous and amusing; characterized by wit and fun.,言語或動作詼諧有趣，使人發笑。,舞台上演員誇張且滑稽的動作讓所有觀眾忍不住笑了出來。 / 小丑總是用滑稽的表情逗得小朋友們開心不已。 / 昨晚的電影裡，主角滑稽的行為讓整個劇情更加有趣。 / 在戲劇中，滑稽的角色常常成為大家笑聲的來源。 / 我最喜歡的漫畫裡常出現一些滑稽的情節，讓人忍俊不禁。,vs-adj,滑稽的行為 / 滑稽的角色 / 滑稽的表演 / 滑稽的動作 / 滑稽的情節
988,孤獨無助。[例]孤立無援,孤立,Isolated; in a state of being alone and helpless.,與外界隔絕，感到孤獨無助。,在這次會議上，他的意見沒有人積極回應，他頓時感到自己落在一個孤立的處境。 / 她在新環境中感到十分孤立，缺乏朋友的陪伴讓她倍感失落。 / 他常常感到孤立，因為與周圍人的價值觀差異巨大。 / 最近的調查顯示，許多人在工作中感到被孤立，缺少團隊合作的機會。 / 這個社會對弱勢群體的忽視，使他們感到更加孤立無援，難以發聲。,va-i,孤立無援 / 孤立的處境 / 感到被孤立 / 孤立的感受 / 孤立的環境
989,顧忌、憂慮。[例]確立奮鬥目標後，即當放手去做，不必顧慮太多！,顧慮,To have concerns or worries; to hesitate due to fear or apprehension.,對他人或事情感到的忌妒和擔心。,在討論新計劃時，他表示對成本超支的顧慮。 / 這次活動的安排讓一些員工產生顧慮，擔心會影響到正常的工作流程。 / 他們在出國旅行的時候，顧慮到安全問題，所以選擇了可靠的旅行社。 / 在面對未來的挑戰時，她常常顧慮太多，因而總是裹足不前。 / 公司的新政策無法消除員工的顧慮，尤其是對於工作穩定性的一些擔憂。,vs-t/N,顧慮太多 / 產生顧慮 / 消除顧慮 / 不必顧慮 / 顧慮他人
990,,鼓起,To swell or bulge.,鼓起指的是用力使某物膨脹或隆起，通常用於形容氣體或液體充滿某個空間，使某個物體向外突起。,小朋友們鼓起膽量，在表演上展示他們的才藝，得到了觀眾的熱烈掌聲。 / 經過幾天的等待，我終於鼓起希望，期待著好消息的來臨。 / 面對生活中的困難，她鼓起勇氣，決定重新開始追尋自己的夢想。 / 為了追求更好的未來，他鼓起決心，選擇到外地尋找新的機會。 / 在老師的鼓勵下，學生們鼓起勇氣，參加了全校的朗讀比賽。,vp-i,鼓起勇氣 / 鼓起精神 / 鼓起力量 / 鼓起膽量 / 鼓起希望
991,暫且。[例]既然他已經發誓改過，我們就姑且相信他。,姑且,Temporarily; a way to indicate that something is being done or considered for the time being or as a provisional measure.,暫時如此，可以暫時接受某種情況或做法，並不一定長久。,雖然這個計畫有很多問題，姑且讓我們試試看能不能解決。 / 既然目前沒有更好的方案，我們姑且接受採用這個臨時的辦法。 / 雖然我們的討論還沒有達成共識，姑且保留各自的意見，讓我們先進行下一步。 / 既然時間有限，我們姑且選擇最簡單的解決方案來應對當前的挑戰。 / 雖然對這份報告的內容有些疑慮，但姑且相信他們的專業能力。,adv,姑且相信 / 姑且接受 / 姑且考慮 / 姑且試試 / 姑且忍耐
992,雖然。[例]上司固然不能得罪，但是有不合理的事仍應該據理力爭。,固然,"Although; an adverb used to indicate concession, meaning ""certainly"" or ""undoubtedly.""",雖然如此，但仍然要注意另一些情況。,這個計畫固然有風險，但如果不嘗試，我們永遠無法成功。 / 理論固然重要，實踐經驗卻更加珍貴。 / 生活固然充滿了壓力，但適當的休息能幫助我們恢復精力。 / 在做研究的時候，數據的準確性固然重要，但分析方法同樣不可忽視。 / 在追求夢想的路上，泥淖障礙固然存在，但每一次嘗試都是一步向前的進展。,adv,固然重要 / 固然困難 / 固然存在 / 固然合理 / 固然不易
993,比喻至親。[例]經過多方的尋覓，她終於找回失散多年的女兒，骨肉得以團聚。,骨肉,A metaphor for close kin or family members.,比喻至親，特別是父母與子女之間的關係。,在經歷了多年戰亂之後，他們終於得以和骨肉團聚。 / 考試結束後，他和父母的關係更加緊密，讓他深刻感受到骨肉之情的珍貴。 / 在社區的幫助下，失散多年的姐妹終於相遇，實現了骨肉重逢的夢想。 / 即使生活再困難，他們之間骨肉相依也讓彼此有了更多的勇氣面對挑戰。 / 她常常回想起童年與祖父母共度的時光，那段骨肉親情永遠深深印在心中。,n,骨肉團聚 / 骨肉親情 / 骨肉情深 / 骨肉分離 / 骨肉相依
994,估計盤算。[例]我估算今天晚上花兩個小時寫作業，其餘的時間準備明天的考試。,估算,To estimate or calculate roughly.,對某件事情或數量進行的估計和計算。,如果我們要做好這個項目，就必須先估算所需的時間和資源。 / 領導在制定明年的新計劃時，會根據更新的數據重新估算項目的總成本。 / 在進行年度預算時，公司財務部門需要精確估算各項開支。 / 在設計新產品之前，工程師會先估算材料的成本，以確保項目可行。 / 我們在討論這個工程時，應該對時間和人力進行大致估算，才能合理安排進度。,vp-t,進行估算 / 精確估算 / 準確估算 / 重新估算 / 大致估算
995,估計盤算。[例]我估算今天晚上花兩個小時寫作業，其餘的時間準備明天的考試。,固體,To estimate or calculate roughly.,對某件事情或數量進行的估計和計算。,如果我們要做好這個項目，就必須先估算所需的時間和資源。 / 領導在制定明年的新計劃時，會根據更新的數據重新估算項目的總成本。 / 在進行年度預算時，公司財務部門需要精確估算各項開支。 / 在設計新產品之前，工程師會先估算材料的成本，以確保項目可行。 / 我們在討論這個工程時，應該對時間和人力進行大致估算，才能合理安排進度。,vp-t,進行估算 / 精確估算 / 準確估算 / 重新估算 / 大致估算
996,估計盤算。[例]我估算今天晚上花兩個小時寫作業，其餘的時間準備明天的考試。,鼓舞,To estimate or calculate roughly.,對某件事情或數量進行的估計和計算。,如果我們要做好這個項目，就必須先估算所需的時間和資源。 / 領導在制定明年的新計劃時，會根據更新的數據重新估算項目的總成本。 / 在進行年度預算時，公司財務部門需要精確估算各項開支。 / 在設計新產品之前，工程師會先估算材料的成本，以確保項目可行。 / 我們在討論這個工程時，應該對時間和人力進行大致估算，才能合理安排進度。,vp-t,進行估算 / 精確估算 / 準確估算 / 重新估算 / 大致估算
997,聘用。[例]經理僱用一名祕書來幫他處理書信、雜務。,僱用,To employ or hire someone.,聘用某人工作，通常是給予報酬。,他們公司最近擴大業務，因此降低了僱用資格，希望可以儘快招攬到更多的員工。 / 這家企業的僱用流程非常嚴格，確保每位新員工都符合標準。 / 我朋友在一間新創公司工作，她們最近已經僱用了一名行銷專員。 / 根據該公司的僱用合約，新進的僱用人員享有六個月的試用期。 / 在求職面試中，應聘者需要清楚表達自己如何滿足僱用條件。,va-t,僱用人員 / 僱用合約 / 僱用流程 / 僱用條件 / 僱用資格
998,,雇用,To hire or employ someone.,雇用是指一個人或一個機構聘請他人工作，支付報酬。,他們計劃在下個季度雇用十名新員工，以應對業務的增長。 / 這家企業的雇用政策非常透明，讓求職者對面試流程充滿信心。 / 為了提升團隊的創造力，負責人決定正式雇用一些具有不同背景的新成員。 / 透過實習計劃，企業不僅能夠培養潛在的人才，還能更好地評估是否正式雇用他們。 / 這家公司重視員工的職業發展，定期檢討雇用條件，以吸引和留住優秀人才。,va-t,雇用人員 / 雇用條件 / 雇用方式 / 正式雇用 / 長期雇用
999,原有的、本來就有的。[例]雖然時代不同，但固有文化仍有值得保留及發揚的地方。,固有,Inherent; existing as a natural and essential characteristic.,原有的、本來就有的。,每個民族都應該珍惜自己固有的文化遺產，以免被遺忘。 / 在這個多元文化的社會中，固有的價值觀幫助人們找到生活的意義。 / 教育系統應該重視學生對固有文化的理解，這樣才能培養出有深度的未來人才。 / 不同的藝術作品展現了各自固有的特色，讓觀者感受到獨特的美感。 / 在這個快速變遷的時代，固有的傳統讓人們在變化中找到歸屬感。,vs-i,固有的文化 / 固有的價值觀 / 固有的習俗 / 固有的傳統 / 固有的特色
1000,拍手表示讚賞或歡喜。[例]演奏結束後，全場聽眾都起立鼓掌叫好。,鼓掌,To applaud; to clap hands in approval or appreciation.,拍手表示讚賞或歡喜。,小朋友在才藝表演後，家長們都熱烈鼓掌。 / 在學校的運動會上，大家都為獲獎的同學鼓掌祝賀。 / 演講結束後，聽眾們都站起來，為演講者熱烈鼓掌。 / 在音樂會上，樂隊演奏完畢，粉絲們激動地鼓掌和歡呼。 / 比賽中，選手們的精彩表現讓觀眾不斷鼓掌叫好。,va-i,大家鼓掌 / 觀眾鼓掌 / 熱烈鼓掌 / 鼓掌致敬 / 鼓掌叫好
