number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
1340,選擇、挑選。[例]揀菜、揀日子、挑東揀西,揀,To choose or select.,選擇或挑選某物，通常是從多個選項中找出自己需要或喜歡的。,在市場上，她總是仔細揀菜，選最新鮮的蔬菜回家。 / 他喜歡在書店揀書，尤其是那些有趣的小說和歷史書。 / 每次購物時，我都會先揀選幾樣我喜歡的零食，再決定要買什麼。 / 在朋友之中，他非常謹慎地揀朋友，因為他希望與人交往時能夠真心相待。 / 最近她在網上揀選課程，希望能找到一些既有趣又實用的學習內容。 / 當朋友邀請她一起去旅行時，她會挑揀目的地，想選擇最適合放鬆的地方。 / 在婚禮籌備中，新娘特別用心地揀選每一朵花，以確保整體裝飾的美感。 / 他參加工作面試時，會仔細揀看不同公司的文化，選擇最合適自己的職場環境。 / 在圖書館裡，她喜歡揀選一些少見的書籍，這樣可以發掘更多有趣的知識。 / 他每年都會揀選參加不同的志願者活動，以便能接觸到各種社區服務的經歷。 / 在聚會上，她總是喜歡揀選合適的音樂，讓大家都能享受美好的時光。,va-t,揀選 / 揀菜 / 揀貨 / 揀朋友 / 揀書 / 揀課程 / 隨意揀選 / 精心揀選 / 揀工作 / 揀地點
1340,拾取。同「撿」。[例]揀錢、揀破爛,揀,To pick up or select; similar to '撿'.,挑選或拾取東西，通常是指從一堆物品中選出合適的或想要的。,我今天去市場買菜，非常開心因為能揀到新鮮的蔬菜。 / 在路旁，我看到地上有硬幣，便蹲下來揀起來。 / 他們在海灘上揀亂石，希望能整理出一條美麗的步道。 / 昨天我到書店，他們提供免費的服務，可以幫你揀選適合的書籍。 / 老師叫我們揀不同的水果來做沙拉，大家都興奮地選擇各自喜歡的品種。 / 我喜歡去二手市場，能揀到很多便宜又好看的衣服。 / 妹妹在家裡揀她的玩具，準備把不常玩的送給朋友。  / 昨晚他在派對上揀選音樂，希望能找到大家一起跳舞的好曲子。  / 我們這次旅行計畫去山裡揀野花，享受大自然的美好。  / 爸爸常常帶我去果園揀新鮮的水果，讓我們能吃到最甜的果實。  / 在學校的圖書館裡，我看到有同學在揀選書籍，準備參加閱讀比賽。,va-t,會揀的物品 / 揀好東西 / 揀選貨物 / 揀便宜貨 / 揀水果 / 揀菜 / 揀衣服 / 揀書 / 揀選合適的 / 揀食物
1341,同時擔任兩種以上的職務。[例]兼差、兼職、父兼母職,兼,To hold multiple positions or duties simultaneously.,同時擔任兩種以上的職務或角色。,這位教授除了擔任大學教師，還兼任職位於國際研究中心，進行專題研究。 / 她想要增加收入，所以決定去兼職咖啡廳工作。 / 在小鎮上，有些人兼任多個職位，讓他們在社區活動中更具影響力。 / 這位作家兼職教學，將寫作技巧傳授給年輕的學子。 / 他在公司工作之餘，還兼任自由職業者，讓生活更加多元化。 / 她在學校教書，兼任週末的音樂課程，讓學生有更多學習機會。 / 這位醫生除了主業看診，還兼任志願者，為偏鄉醫療奉獻心力。 / 他平時在科技公司上班，還兼任網路輔導員，幫助年輕人規劃職涯。 / 在這個創業氛圍濃厚的城市，許多青年兼任不同的工作，以積累更多的實戰經驗。 / 他不僅是一名全職律師，還兼任法律講師，普及法律知識給更多人。 / 兼職翻譯的工作讓她有機會接觸到不同文化，豐富了她的生活經歷。,vp-t,兼職工作 / 兼任職位 / 兼職教師 / 兼任教授 / 兼任董事 / 兼職員工 / 兼任職務 / 兼職翻譯 / 兼職助理 / 兼任家教
1341,同時、一起。[例]兼顧、二者兼備、魚與熊掌不可兼得,兼,To have or hold simultaneously; to combine or take on additional responsibilities.,同時具備兩種或多種性質，或同時做兩件或多件事情。,許多學生希望在學習專業知識的同時，兼顧語言能力的提升。 / 在城市發展中，政府應兼顧經濟成長與環境保護的需求。 / 她的工作要求她兼顧多項任務，有時候真的讓人感到壓力很大。 / 為了提高競爭力，公司決定兼併兩家小型企業，以擴大市場佔有率。 / 在提升個人技能的過程中，我們也應兼顧身心健康的維護。 / 對於許多青年來說，兼顧學業與打工已經成為日常生活的一部分。 / 在家庭教育中，父母應該兼顧孩子的學業和心理健康的發展。 / 在旅遊計劃中，我希望能兼顧休閒與探索當地文化的樂趣。  / 為了達到更好的學習效果，我們需要兼顧理論知識與實踐經驗的積累。  / 在推動社會進步的同時，政策制定者必須兼顧公眾的意見和需求。  / 兼顧朋友和工作的關係，有時候需要做出艱難的選擇和妥協。,vp-t,兼顧發展 / 兼任職務 / 兼修文武 / 兼聽則明 / 魚與熊掌不可兼得 / 兼職工作 / 兼顧家庭 / 兼顧學業 / 兼顧利益 / 兼顧工作和生活
1342,陰險狡猾的。[例]奸計、奸商、奸人,奸,Sly and treacherous; characterized by deceit and cunning.,陰險狡猾，常常用不正當的手段。,他用奸诈的手法來欺騙朋友，實在讓人失望。 / 在商業競爭中，奸商的策略往往使得市場變得不公平。 / 大家都警惕那些奸計多端的人，以免上當受騙。 / 她的奸狡的性格讓身邊的親友對她充滿提防。 / 他總是設下奸險的計畫，企圖從中獲利。 / 在職場上，有些人會使用奸詐的眼神來掩飾自己的真實意圖。 / 此次選舉中，有人被揭發使用奸惡的手段來影響選民的決定。 / 她經常聽取別人的談話，尋找奸計以提高自己的職位。 / 這部電影中的反派角色就是一個典型的奸商，利用非法手段達成目的。 / 朋友之間，如果出現奸隙，往往會讓原本的友誼變得脆弱。 / 在古代，許多奸人常常利用戰爭的混亂來謀取自己的私利。,vs-adj,奸计多端 / 奸商的行径 / 奸诈的手法 / 奸险的计画 / 奸人的嘴巴 / 奸狡的性格 / 奸恶的行为 / 奸诈的眼神 / 奸商的策略 / 奸计频出
1342,指對國家民族或團體不忠的壞人。[例]內奸、漢奸,奸,A traitor; a person who betrays their country or group.,指對國家、民族或團體不忠的壞人。,叛國的漢奸受到人民的譴責，被逐出了國門。 / 村裡的人都知道那個老奶奶的兒子是個漢奸，因此不與他來往。 / 在戰爭期間，漢奸的存在嚴重損害了國家的利益，讓無數人痛心。 / 叛國的漢奸經常通風報信，向敵軍透露我方的軍事機密。 / 大家都討厭這個漢奸的行為，他不僅出賣了自己的同胞，還因此致家破人亡。 / 內奸的身份被揭穿後，社會輿論要求重罰，以警惕其他潛伏者。 / 那些曾經信任過他的朋友，發現他竟然是一名漢奸，心中充滿了失望與憤怒。 / 許多勇敢的戰士為了保衛家園，甘願與漢奸展開殊死搏鬥。 / 在歷史的長河中，漢奸的行為常常成為人們痛恨的話題，提醒後人勿重蹈覆轍。 / 漢奸的罪行不僅令國家蒙羞，也讓他的家族承受了沉重的代價。 / 隨著調查的深入，越來越多的證據顯示他就是潛伏多年的內奸，令人震驚不已。,n,漢奸的行為 / 叛國的漢奸 / 背叛的漢奸 / 內奸的身份 / 內奸的陰謀 / 漢奸的罪行 / 漢奸的言行 / 嚴懲漢奸 / 內奸的報復 / 潛伏的內奸
1343,內心受折磨而焦灼痛苦。[例]歹徒禁不住良心的煎熬，終於向警方坦承犯行。,煎熬,To endure inner torment and anguish.,內心受到折磨而感到焦灼痛苦。,他因為失眠而煎熬，每天都感到疲憊不堪。 / 這段時間的工作壓力讓她心靈深處煎熬，難以忍受。 / 面對親人的重病，他每天在醫院與煎熬為伍，心情十分沉重。 / 知道自己即將離開這份工作，心中煎熬的感覺反覆鬧著，難以平靜。 / 煎熬的日子讓他更加珍惜與朋友相處的時光，希望能暫時忘記煩惱。 / 為了追求自己的夢想，她忍受著煎熬的過程，努力不放棄。 / 每當想到未來的不確定性，他的內心便開始煎熬，無法專心做事。 / 這段戀情的波折讓他在愛與痛之間煎熬，徘徊不定。 / 總是要面對現實的煎熬，她決定勇敢地迎接每一天的挑戰。 / 在孤獨的夜晚，他常常被煎熬的回憶所困擾，無法入眠。 / 經歷了職場的煎熬，這次晉升的機會讓她感到無比的珍惜與感激。,va-i,心靈的煎熬 / 情緒的煎熬 / 煎熬的過程 / 煎熬的日子 / 煎熬與痛苦 / 忍受煎熬 / 生活的煎熬 / 煎熬中的倖存 / 面對煎熬 / 煎熬的滋味
1344,查驗測定。[例]環保局利用儀器檢測公車廢氣的汙染程度。,檢測,"To test or measure something to verify its quality, performance, or characteristics.",查驗並測定事物的狀態或性能。,醫院會定期檢測病人的血壓，以確保他們的健康狀況。 / 在學校，老師會檢測學生的學習進度，以了解他們的掌握程度。 / 政府機關會檢測食品的安全性，以保護民眾的健康。 / 科學家利用高科技儀器檢測水樣中的污染物，確保環境的安全。 / 每年，環保團體會檢測市區的空氣品質，以提升居民的生活品質。 / 檢測報告顯示，這款產品的性能達到國際標準，品質十分優良。 / 在實驗室，研究人員需要檢測樣品的化學成分，以便進行進一步的分析。 / 運輸公司會定期檢測貨物的安全性，以防止任何意外事故的發生。  / 高校會檢測學生的實驗操作，以確保他們掌握正確的實驗技巧。  / 疾病控制中心會進行病毒檢測，以追蹤疫情的擴散情況。  / 藉著檢測工程的進度，項目經理能更有效地控制預算和時間。,vp-t/N,檢測結果 / 檢測方法 / 檢測設備 / 檢測報告 / 檢測標準 / 環境檢測 / 病毒檢測 / 產品檢測 / 檢測人員 / 定期檢測
1345,代表國家實施犯罪偵察，並負責提起公訴、實行公訴、協助及擔當自訴、指揮刑事裁判的執行及執行其他法令所定職務的司法行政官。[例]此件弊案已移交地檢署，全案正由檢察官進行偵察。,檢察官,A public prosecutor; a judicial officer representing the state in criminal investigations and prosecutions.,代表國家進行犯罪偵查，負責提起和實行公訴，協助及擔當自訴，指揮刑事裁判的執行，並執行其他法律規定的職務。,檢察官負責審查案件的證據，確保每一項指控都有充分的依據。 / 在法庭上，檢察官出示了關鍵的證據，以支持他的控訴。 / 檢察官的職責不僅限於起訴，還包括指導警方進行犯罪偵查。 / 檢察官必須遵守法律程序，以確保每一個案件的公平審理。 / 傳聞中有關這起案件的細節，使檢察官更加謹慎地進行調查。 / 檢察官在審理過程中，必須保持公正，不受外界壓力的影響。 / 檢察官經常與警方協作，以確保迅速有效地處理犯罪案件。 / 在結束聽證會後，檢察官表示將考慮所有的證據，做出最終的起訴決定。 / 檢察官的工作對於維護社會正義至關重要，因為他們代表國家捍衛法律。 / 為了提高檢察官的專業能力，政府定期舉辦培訓課程，分享最新的法律知識。 / 檢察官調查此案的過程中，發現了新的線索，可能會改變案件的走向。,n,檢察官調查 / 檢察官起訴 / 檢察官出庭 / 檢察官偵查 / 檢察官責任 / 檢察官證據 / 檢察官公訴 / 檢察官審查 / 檢察官職務 / 檢察官傳喚
1346,被敵方或外國派遣或收買，從事蒐集情報、顛覆等活動的人。[例]為免情報遭間諜竊取，大家要隨時提高警覺。,間諜,A spy; a person sent or bribed by an enemy or foreign entity to collect intelligence or engage in subversive activities.,被敵方或外國派遣或收買，從事蒐集情報、顛覆等活動的人。,警方加強巡邏以防止間諜竊取重要資料。 / 在這部電影中，主角是一名勇敢的間諜，任務是潛入敵方基地。 / 會議上，專家分析了最新的間諜技術，以提升國家安全。 / 為了保護國家機密，公司對可疑的間諜活動進行了徹底調查。 / 他發現自己的好友可能是一名間諜，心中充滿了困惑與不安。 / 國際間諜網絡的存在，讓許多國家的安全形勢變得更加複雜。 / 當局部署了先進的監控系統，以識別潛在的間諜行為。 / 這位作家的新書揭露了冷戰期間的間諜故事，引起了廣泛關注。 / 聯合國派遣專家，協助各國打擊日益嚴重的間諜活動。 / 一名外交官被懷疑是外國間諜，導致兩國關係緊張。 / 為了加強反間諜能力，軍方定期進行間諜識別的訓練與演習。,n,一個間諜 / 間諜行為 / 國外間諜 / 懷疑間諜 / 間諜活動 / 被指控為間諜 / 招募間諜 / 逮捕間諜 / 控制間諜 / 打擊間諜活動
1347,判定事物的真偽優劣。[例]經過專家鑑定，這件瓷器確實是古董。　△鑒定,鑑定,To identify and assess the authenticity or quality of something.,判定事物的真偽和優劣。,經過專家的鑑定，這幅畫作的真正價值令人驚訝。 / 這件珠寶經過鑑定後，確認是由純金製成的。 / 藉由科學技術的進步，鑑定真品與複製品變得越來越簡單。 / 鑑定機構的專業人士對於稀有書籍的價值進行了詳細的分析。 / 在近期的拍賣會上，經過鑑定的藝術品吸引了許多藏家的目光。 / 鑑定報告顯示這件藝術品的歷史背景非常悠久，具有極高的收藏價值。 / 為了確保產品的品質，工廠會對每批貨物進行嚴格的鑑定。  / 鑑定結果顯示，這枚古代硬幣是市場上罕見的真品。  / 參加者在藝術展覽中表達了對於鑑定過程的好奇與期待。  / 專家們對這些文物進行了細緻的鑑定，以確定其真實性和價值。  / 鑑定人員使用高科技設備，來檢測這件物品是否為原創作品。,vs-t,專家鑑定 / 鑑定結果 / 鑑定報告 / 鑑定機構 / 鑑定技術 / 鑑定標準 / 鑑定人員 / 鑑定作品 / 重新鑑定 / 嚴格鑑定
1348,比喻最先進、最高級的事物。[例]尖端科技,尖端,Cutting-edge; referring to the most advanced or high-level technology or equipment.,比喻最先進、最高級的事物。,這家公司的產品採用尖端技術，讓消費者的使用體驗大為改善。 / 在醫療領域，尖端科技的應用使得疾病的診斷更加精確。 / 這位設計師的作品充滿創意，展現出尖端藝術的獨特魅力。 / 農業與尖端技術結合，讓農作物的產量和品質大幅提升。 / 為了打造尖端的音響系統，工程師們不斷進行材料和設計的實驗。 / 尖端科技的發展不僅改變了人類的生活方式，也引領了未來的趨勢。 / 這所大學的研究所專注於尖端材料的開發，吸引了許多國際學者前來合作。 / 在競爭激烈的市場中，採用尖端技術的企業更容易獲得消費者的青睞。 / 無人機的尖端應用已遍及物流、農業和監控等多個領域。 / 為了解決環境問題，科學家們正致力於研發尖端的可再生能源技術。 / 尖端醫療設備的投入使用，讓手術的風險大幅降低，病患恢復更快。,n,尖端科技 / 尖端技術 / 尖端產品 / 尖端研究 / 尖端設計 / 尖端人才 / 尖端服務 / 尖端行業 / 尖端應用 / 尖端醫療
1349,事物在時間或空間上的距離。[例]這一排路樹每棵間隔十公尺。,間隔,A gap or interval in time or space; the distance between two points or events.,事物在時間或空間上的距離。,這一排路樹每棵間隔十公尺。 / 公園的椅子之間有適當的間隔，讓人們能夠舒適地休息。 / 在健身房裡，器材之間的間隔設計考慮到了使用者的私密性。 / 學校的操場上，籃球架之間的間隔剛好讓學生們能夠安全地運動。 / 這條步道的石頭之間有固定的間隔，讓行人更容易走過。 / 在這個藝術展覽中，作品之間的間隔讓觀眾能更專心欣賞每一件作品。 / 餐廳的桌子之間保持了一定的間隔，以確保用餐者的隱私與舒適。 / 在圖書館裡，書架之間的間隔設計使得查找書籍變得更加方便。 / 鐵路站的候車椅之間有適當的間隔，讓乘客能夠輕鬆等候列車。 / 在這個音樂會上，樂團成員之間的間隔使得每個音符都能清晰地傳達給觀眾。 / 每個間隔時間內，老師都會檢查學生的理解情況，以便進行適當的教學調整。,n,每個間隔 / 時間間隔 / 空間間隔 / 間隔時間 / 固定的間隔 / 適當的間隔 / 重新調整間隔 / 逐漸增加間隔 / 短暫的間隔 / 過長的間隔
1350,建立構成。[例]美好的生活建構在安定的社會上。,建構,To construct or establish something.,建立並組成某種事物。,不同族群之間的互動與交流，能夠有效地建構起更和諧的社會。 / 我們應該重視教育體制的改革，以建構出更公平的學習環境。 / 科技的進步讓我們有機會建構更為智能化的生活空間。 / 在藝術創作中，藝術家們不斷探索，以建構出獨特的表現風格。 / 透過這次研討會，學者們共同討論，致力於建構理論框架，提升研究的深度與廣度。 / 學校的課程設計旨在建構學生的批判性思維能力，讓他們更加自主地思考。 / 社會運動的發展，需要每一位公民的參與，才能建構起真正的民主體制。 / 人們在旅遊中，能夠相互了解，進而建構起更深厚的文化認同感。 / 環保政策的實施，有助於建構可持續發展的經濟模式，保護我們的地球家園。 / 在國際合作中，各國之間的信任與交流，是建構和平友好的關係的基石。 / 透過團隊合作，我們能夠更有效地建構出創新的解決方案，面對複雜的挑戰。,va-t,建構理論 / 建構模型 / 建構系統 / 建構框架 / 建構能力 / 建構社會 / 建構計畫 / 建構流程 / 建構結構 / 建構文化
1351,各方面同時照顧到。[例]要同時兼顧工作與學業，這不是一件容易的事。,兼顧,To consider and accommodate multiple aspects or needs simultaneously.,同時照顧到各個方面，使它們得到平衡。,在這個競爭激烈的時代，年輕人需要兼顧工作與學業，才能提升自己的職場競爭力。 / 父母常常面臨著要兼顧孩子的教育和家庭的經濟壓力，這讓他們感到非常疲憊。 / 作為一名學生，除了要兼顧課業外，他還希望能有時間發展自己的興趣愛好。 / 他們在策劃這次活動時，非常注重兼顧參與者的需求和安全考量。 / 對於忙碌的上班族來說，兼顧健康與工作的挑戰，使他們不得不重新評估自己的生活方式。 / 在創業的過程中，創業者需要兼顧產品的質量和市場的需求，這樣才能取得成功。 / 教育者在教學中，努力兼顧學生的個別差異和班級的整體氛圍，以促進更好的學習效果。 / 在旅遊計劃中，兼顧景點的多樣性和旅行的舒適性，讓整個行程更加愉快。 / 這家公司的管理層希望在推動業績增長的同時，兼顧員工的工作滿意度，以維持良好的職場氛圍。 / 為了實現可持續發展，政府在制定政策時需兼顧經濟發展和環境保護的雙重目標。 / 在每年的藝術展覽中，策展人努力兼顧傳統與現代藝術作品，讓觀眾感受到多元的文化衝擊。,vp-t,兼顧工作 / 兼顧家庭 / 兼顧學業 / 兼顧生活 / 兼顧健康 / 兼顧責任 / 兼顧興趣 / 兼顧學習 / 兼顧娛樂 / 兼顧需求
1352,化繁瑣為簡單。[例]監理處決定開辦通訊業務，簡化民眾申請手續。,簡化,To simplify or streamline by reducing complexity.,將繁瑣的事物變得簡單。,監理處決定開辦通訊業務，簡化民眾申請手續。 / 新的APP能夠簡化購物流程，讓用戶更加方便。 / 公司採用新軟體，以簡化數據分析的工作，提升效率。 / 教育部希望透過簡化入學申請流程，讓更多學生能夠輕鬆進入大學。 / 醫院推出新系統，旨在簡化病人的掛號和就診程序。 / 為了提升顧客服務品質，客服中心計畫簡化回覆流程，以更快解決客戶問題。 / 在最近的會議上，團隊討論了如何簡化項目管理，以減少時間浪費。  / 為了應對繁忙的工作環境，許多企業選擇簡化報告格式，讓員工能更有效率地完成任務。  / 政府推出新政策，希望能夠簡化稅務申報，便利中小企業的經營。  / 設計師在改良產品時，特別注意要簡化使用說明，讓消費者更容易理解和操作。 / 透過簡化供應鏈管理，企業能夠降低成本並提高整體運營效率。,vp-t/N,簡化流程 / 簡化程序 / 簡化手續 / 簡化設計 / 簡化管理 / 簡化操作 / 簡化服務 / 簡化報告 / 簡化系統 / 簡化工作
1353,減低、緩和。[例]為了減緩地球暖化速度，要減少二氧化碳的排放。,減緩,To reduce or alleviate.,減低程度或速度，使其變得更加緩和。,政府推出新政策，以減緩通貨膨脹對民生的影響。 / 醫生建議患者進行適度的運動，以減緩病情的惡化。 / 這部電影試圖用幽默的情節來減緩觀眾的緊張情緒。 / 政府希望通過這些措施來減緩環境污染的問題。 / 學校為學生提供心理輔導，旨在減緩學業帶來的壓力。 / 為了減緩交通堵塞，市政府計劃增設更多的公共交通路線。 / 適當的休息可以有效地減緩身體的疲勞感。 / 科學家們正在研究新技術，以減緩氣候變化的速度。 / 透過社區活動，我們可以減緩人與人之間的隔閡。 / 養成良好的飲食習慣有助於減緩心血管疾病的風險。 / 心理學家認為，冥想可以有效地減緩焦慮和壓力的感受。,vp-t,減緩壓力 / 減緩痛苦 / 減緩病情 / 減緩焦慮 / 減緩危機 / 減緩風險 / 減緩速度 / 減緩損失 / 減緩影響 / 減緩症狀
1354,簡要清晰，不繁複雜亂。[例]他以簡潔有力的言詞，發表了對此事的看法。,簡潔,Concise and clear; brief and straightforward.,言辭簡要清晰，不繁複雜亂。,在會議上，他用簡潔明瞭的語言，傳達了項目的核心要點。 / 老師希望學生在寫作時能夠簡潔，不要冗長地描述同一件事情。 / 簡潔的報告讓聽眾更容易理解複雜的數據。 / 設計師的簡潔設計風格受到客戶的喜愛，因為它既現代又實用。 / 在寫自傳時，簡潔的文字能夠讓讀者快速抓住重點。 / 無論是商業計劃還是簡報，簡潔的結論都能讓聽眾印象深刻。 / 當我們撰寫新聞稿時，使用簡潔的句子有助於提高閱讀的效率。 / 簡潔的指示讓新員工在入職培訓中迅速掌握工作流程。 / 他們的簡潔理念使公司文化更加明確，員工也因此更有凝聚力。 / 在討論中，簡潔的發言能避免冗長的爭辯，更有效地推進話題。 / 編輯在修改文章時，總是鼓勵作者使用簡潔的表達來提升文章質量。,vs-adj,簡潔明瞭的語言 / 簡潔有力的表達 / 簡潔的報告 / 簡潔的設計 / 簡潔的說明 / 簡潔的結論 / 簡潔的策略 / 簡潔的訊息 / 簡潔的文字 / 簡潔的理念
1355,廣播錄音帶或電視、電影錄影帶，經過選擇、增刪、編排和過帶，使聲音與畫面配合恰當或播放完美。[例]這部電影剪接得當，全片呈現著明快流暢的節奏。,剪接,"To edit or splice audio and video recordings, including selecting, deleting, and rearranging segments to achieve a coherent final product.",對於廣播錄音帶或電視、電影錄影帶，經過選擇、增刪、編排，使聲音與畫面配合恰當，達到最佳播放效果。,導演對於影片剪接的要求非常嚴格，必須每個鏡頭都達到他的標準。 / 在電影放映之前，剪接師需要對影片進行最後的調整，以確保流暢度。 / 整部紀錄片的剪接過程耗費了數週的時間，但最終呈現出來的效果讓人驚艷。 / 剪接人員透過精緻的技術，使得這部喜劇片的節奏更加緊湊和有趣。 / 在學校的影片課程中，學生們學習如何運用剪接軟體來創作自己的短片。 / 導演對於影片剪接的要求非常嚴格，必須每個鏡頭都達到他的標準。 / 在電影放映之前，剪接師需要對影片進行最後的調整，以確保流暢度。  / 整部紀錄片的剪接過程耗費了數週的時間，但最終呈現出來的效果讓人驚艷。  / 剪接人員透過精緻的技術，使得這部喜劇片的節奏更加緊湊和有趣。  / 在學校的影片課程中，學生們學習如何運用剪接軟體來創作自己的短片。  / 學校的電影社團正在籌備一部新片，剪接的工作是其中一個最具挑戰性的部分。,n,剪接技術 / 剪接工作 / 剪接效果 / 剪接的過程 / 剪接人員 / 剪接的專業 / 剪接鏡頭 / 剪接的藝術 / 剪接的需求 / 剪接後的作品
1356,逐步的前進或發展。[例]循序漸進,漸進,Gradual; proceeding in a step-by-step manner.,逐步向前進或發展。,透過漸進式學習，學生能更容易掌握複雜的知識。 / 政府計畫的漸進改革，希望能避免大規模的社會動盪。 / 教練設計了漸進的訓練計畫，幫助運動員提高比賽表現。 / 在這個專案中，我們採取漸進的策略，逐步實現預期目標。 / 他們的健康改善是漸進的，經過多年的努力，終於達到理想狀態。 / 漸進的改變讓團隊在適應新技術時感到更輕鬆。 / 學校引入漸進的教學方法，以提升學生的學習動機和效果。 / 這項政策的漸進實施有助於降低民眾的抵觸情緒。 / 漸進的社會改革旨在提高生活品質，並促進經濟發展。 / 我們的環保計畫採取漸進的措施，逐步減少對環境的影響。 / 漸進的風險管理策略能夠有效保護企業免受突發事件的損害。,vp-i,漸進式學習 / 漸進的改變 / 漸進的發展 / 漸進的改善 / 漸進的過程 / 漸進的策略 / 漸進的提升 / 漸進的進步 / 漸進的改革 / 漸進的實施
1357,同時具備。[例]這款產品不僅有新潮的款式，同時兼具實用的功能。,兼具,To possess or have both qualities or features simultaneously.,同時具備兩種以上的特質或功能。,這款椅子不僅美觀，還兼具舒適性，非常適合現代家居使用。 / 這部手機的設計時尚，功能強大，完全兼具美觀與實用性。 / 公司的新辦公室不僅環境優雅，還兼具多功能區域，方便員工使用。 / 這家餐廳的菜品不僅美味，還兼具營養價值，讓人吃得健康又安心。 / 她的服裝設計兼具創新與傳統元素，吸引了許多客戶的喜愛。 / 這款運動鞋不僅輕便，還兼具耐磨性，適合各種運動場景。 / 這個APP的界面友好，功能全面，兼具易用性與高效率。 / 這幅畫作不僅色彩繽紛，還兼具深刻的意義，讓觀賞者回味無窮。 / 這本書的內容精彩，文筆流暢，兼具娛樂性與知識性。 / 這項新技術不僅提高了工作效率，還兼具降低成本的優勢，受到業界廣泛歡迎。 / 這款旅行箱不僅外觀時尚，還兼具輕便與防水功能，使其成為理想的旅行伴侶。,vs-t,兼具實用性 / 兼具時尚感 / 兼具功能性 / 兼具舒適性 / 兼具美觀性 / 兼具科技感 / 兼具安全性 / 兼具效率 / 兼具靈活性 / 兼具耐用性
1358,監視控制。如：「核能電廠的運轉情形，是需二十四小時監控的。」,監控,To monitor and control; to observe and regulate.,對某個對象進行持續的觀察和控制。,在繁忙的市區，監控系統幫助警方有效地管理交通和維持治安。 / 他們在商場安裝了監控攝像頭，以防止扒手和其他犯罪行為。 / 這個工廠的監控設備可以隨時錄製工作過程，確保安全規範得到遵守。 / 監控報告顯示，這段時間內該區域的犯罪率有所上升，警方應加強巡邏力度。 / 在學校內，教職員使用監控系統來維護學生的安全，防止意外事故發生。 / 監控中心的工作人員全天候監視著各個重要地點的畫面，以便及時處理任何突發事件。 / 為了提高公共安全，城市計劃在每個主要路口設置監控設備，這樣可以有效遏制違法駕駛行為。 / 在醫院中，監控系統不僅用於病房，還能監測手術室的情況，確保每一個環節的安全。 / 隨著科技的進步，越來越多的企業開始利用人工智能技術來強化監控系統的效率和準確性。 / 該小區的居民對於新安裝的監控攝像頭表示支持，認為這能大大提升居住環境的安全感。 / 監控數據顯示，環境污染指數在過去一年內有所上升，這引起了當局的高度重視。,va-t/N,監控系統 / 監控設備 / 監控畫面 / 監控錄影 / 監控中心 / 監控人員 / 監控數據 / 監控範圍 / 監控措施 / 監控報告
1359,困難辛苦。[例]艱苦奮鬥、艱苦卓絕,艱苦,Difficult and arduous; characterized by hardship and strain.,困難而辛苦。,為了實現夢想，他們必須經歷艱苦的訓練。 / 在艱苦的環境中成長，讓她學會了珍惜身邊的一切。 / 即使面對艱苦的挑戰，他們依然不放棄努力。 / 這段艱苦的過程讓他更懂得堅持的重要性。 / 體驗了艱苦的生活後，她決定投身公益事業，幫助更多人。 / 他們在艱苦的條件下，仍然不斷追求知識和自我成長。 / 即使在艱苦的時期，他的信念依然堅定不移。 / 她在艱苦的工作中，學會了耐心和專注的重要性。 / 這些艱苦的經歷讓他更加珍惜與家人團聚的時光。 / 他們的艱苦奮鬥，最終換來了社區的繁榮與安定。 / 過去的艱苦考驗，讓她變得更加堅強和勇敢。,vs-adj,艱苦奮鬥 / 艱苦的生活 / 艱苦的工作 / 艱苦的挑戰 / 艱苦的環境 / 艱苦的經歷 / 艱苦的時期 / 艱苦的過程 / 艱苦的考驗 / 艱苦的選擇
1360,艱難困苦。[例]在艱困的環境中，更要自立自強，努力不懈。,艱困,Difficult and challenging; characterized by hardship and adversity.,艱難困苦，形容處境非常困難，生活不容易。,在艱困的環境中，更要自立自強，努力不懈。 / 生活中經常面臨艱困的時期，但是只要堅持下去，就能看到希望。 / 即使面對艱困的挑戰，我們也應該保持樂觀的心態，勇敢迎接。 / 體驗艱困的過程，讓他學會珍惜身邊的一切。 / 在艱困的歲月裡，朋友之間的支持顯得尤其重要。 / 體驗艱困的生活，使他更加懂得珍惜眼前的幸福。 / 面對艱困的局面，團隊成員必須攜手合作，才能找到解決之道。 / 在艱困的挑戰中，她發現了自己未曾察覺的潛力。 / 他在艱困的條件下完成了研究，贏得了同行的尊重與讚賞。 / 雖然生活艱困，但她始終相信只要努力，就能改變現狀。 / 克服艱困的勇氣，是每個人面對困境時最寶貴的財富。,vs-adj,艱困的環境 / 體驗艱困 / 克服艱困 / 面對艱困 / 生活艱困 / 經歷艱困 / 艱困的挑戰 / 在艱困中成長 / 困難與艱困 / 克服艱困的勇氣
