number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
575.0,弟弟與哥哥。[例]他們弟兄兩人從小相依為命，感情濃厚。,弟兄,"Brothers; Refers to male siblings, specifically indicating the elder brother (哥哥) and the younger brother (弟弟).",弟弟和哥哥之間的關係。,他們弟兄倆一直都相互支持，無論遇到什麼困難都不會放棄對方。 / 在父母的影響下，他們的弟兄關係越來越牢固，互相成為對方的榜樣。 / 弟弟常常向哥哥請教問題，因為他知道哥哥有豐富的經驗可以分享。 / 每當家庭遇到麻煩時，這對弟兄總是第一時間站出來，攜手共渡難關。 / 弟兄之間的競爭雖然時有發生，但最終都以彼此的理解和包容化解。,n,弟兄關係 / 弟兄之情 / 弟兄相助 / 大哥哥弟兄 / 吵架的弟兄
576.0,土地的界域。[例]地域觀念,地域,A region or area; Land boundaries or jurisdiction.,土地的範圍和界限。,這個地方的地域特色十分明顯，吸引了許多遊客前來探訪。 / 研究各個地域的歷史可以幫助我們理解當前的政治局勢。 / 地域經濟發展的不均衡，造成了許多社會問題。 / 在這次會議上，各國代表討論了如何改善地域治理環境。 / 透過交流，各地的藝術家希望能夠共同促進地域文化的發展。 / 由于自然環境的差異，各地域的農業生產方式也有所不同。 / 這個國家的地域問題十分複雜，影響了國內的政治穩定。 / 在學校，我們學習不同地域的地理知識，以擴展自己的視野。 / 這部作品深刻地反映了當地的地域歷史，讓讀者感受到時光的變遷。 / 各地域的風俗習慣各具特色，展現了豐富多樣的文化面貌。 / 地域聯繫的加強，有助於促進經濟合作與繁榮發展。,n,地域文化 / 地域經濟 / 地域差異 / 地域發展 / 地域問題 / 地域特色 / 地域治理 / 地域研究 / 地域歷史 / 地域聯繫
577.0,比喻黑暗、危難或極困苦的處境。[例]那個地方戰亂頻仍，盜賊橫行，簡直是個人間地獄。,地獄,"A situation that is extremely dark, dangerous, or miserable; often used metaphorically to describe a hellish or nightmarish state.",指非常黑暗、危險或極度困苦的處境。,在那場戰爭中，許多人失去了家園，生活變得如同人間地獄。 / 他在職場上受到不公平對待，感到每天都在地獄般的日子中掙扎。 / 過去的回憶就像一扇打不開的窗，讓我無法逃離這片地獄。 / 在這個城市裡，交通堵塞和空氣污染讓人感到生活環境宛如地獄。 / 她在極端氣候下工作，只希望能早日逃離這片地獄般的酷熱。 / 即使困在地獄，傳奇英雄仍帶著必勝的信念，努力掙脫這黑暗的詛咒。 / 在這個孤獨的時光裡，他感受到的壓力就像壓在心頭的地獄之石。 / 失去至愛的人，使她的心情沉浸在無法擺脫的地獄深淵。 / 每當面對繁重的學業，她都感覺自己的生活像是在經歷一場地獄的考驗。 / 隨著工作壓力的增加，他時常懷疑自己是否被困在這職場的地獄裡。 / 漫長的冬季讓這座城市陷入沉寂，彷彿整個世界都變成了一個冰冷的地獄。,n,一片地獄 / 人間地獄 / 生活在地獄 / 地獄般的日子 / 想逃離地獄 / 地獄的考驗 / 活在地獄裡 / 這裡宛如地獄 / 被困在地獄 / 地獄的深淵
577.0,某些宗教指壞人死後靈魂受難的地方。與「天堂」相對。如佛教、道教、印度教、猶太教和基督教等都有此觀念，認為它是生前造惡者經過最後審判，而接受種種極端折磨的最終場所。在民間觀念將地獄分作十八層，每層地獄各有閻王，執行審判和處罰的責任。[例]有宗教信仰的人，大多相信生前作惡，死後要下地獄。,地獄,"A place of torment where the souls of the wicked are punished after death, as believed in various religions such as Buddhism, Taoism, Hinduism, Judaism, and Christianity. In popular belief, it is often depicted as having eighteen levels, each overseen by a king of hell who is responsible for judgment and punishment.",某些宗教指壞人死後靈魂受難的地方，與「天堂」相對。佛教、道教、印度教、猶太教和基督教等都有這一觀念，認為這是生前造惡者經過最後審判後，接受極端折磨的最終場所。民間觀念將此地分作十八層，每層各有閻王，負責執行審判和處罰。,在宗教儀式中，信徒們常常祈求不遭到地獄的懲罰。 / 許多文化都有地獄的概念，並用來警示人們不要做壞事。 / 有些電影描繪地獄的場景，讓觀眾感受到壓迫和恐懼。 / 在歷史文獻中，地獄常被描述為靈魂遭受永恆折磨的地方。 / 地獄的火焰象徵著罪惡的代價，提醒人們珍惜現有的生活。 / 人們常說，如果不改過自新，就會面臨地獄的審判。 / 在童話故事中，壞人經常被預言會下地獄，作為道德教育的警示。  / 地獄的傳說在民間流傳，讓人們更加信仰因果法則的存在。  / 某些宗教經典詳細描述了地獄的各種刑罰，讓信徒們更加恐懼行惡。  / 在夢中，她看見自己走入地獄，感受到無法言喻的痛苦與絕望。  / 地獄與天堂的對比經常出現在文學作品中，彰顯人性的掙扎與選擇。,n,地獄的火焰 / 地獄的痛苦 / 下地獄 / 進入地獄 / 地獄與天堂 / 地獄的業障 / 地獄的審判 / 地獄的折磨 / 地獄中的靈魂 / 地獄的懲罰
578.0,抵拒牽制。[例]他們正醞釀拒買，以抵制不合理的漲價。,抵制,"To resist or refuse to accept, typically in response to opposition or coercion.",抵拒外在的牽制或影響，通常透過不讚成或拒絕某行為或產品來表達。,許多人參加抗議活動，以抵制不公正的貿易政策。 / 為了保護環境，大家呼籲抵制一次性塑料用品。 / 隨著消費者意識的提高，越來越多的人開始抵制不道德的企業行為。 / 在社交媒體上，許多使用者發起運動，以抵制侵犯個人隱私的應用程式。 / 這個團體致力於抵制壟斷市場，以促進公平競爭的環境。 / 共同抵制不合理的漲價是消費者維護權益的重要手段。 / 隨著全球暖化問題加劇，越來越多的民眾選擇抵制高污染的能源產品。 / 為了支持本土產業，許多消費者開始抵制進口商品。 / 這項運動的目的是抵制不尊重人權的國際合作。 / 通過抵制不負責任的金融機構，公眾希望促使改變行業規範。 / 抵制網路霸凌是社會各界應該共同努力的目標。,va-t/N,抵制不合理的漲價 / 抵制外來商品 / 抵制不當行為 / 抵制消費主義 / 抵制侵犯隱私 / 聯合抵制 / 有效抵制 / 抵制不公平 / 團結抵制 / 共同抵制
579.0,住在本地的人。[例]地主之誼,地主,"A local resident; a person who lives in a particular area, implying familiarity and communal ties.",住在本地的人，通常指在某個地方長期居住的人。,每當有地方活動時，地主都會主動邀請周邊的老鄰居一起參加，表達地主之誼。 / 這個社區的地主，經常舉辦聚會，促進居民之間的交流與感情。 / 在節慶期間，地主會準備一些傳統的飲食，讓屬於這個地方的居民一起分享。 / 地主不僅負責管理土地，還要照顧周邊居民的需求，實踐地主的責任。 / 我們經常聽到人們談論地主和租客之間的故事，這些故事充滿了人情味。 / 在遇到困難時，地主會伸出援手，幫助需要的人，彰顯社區互助的精神。 / 地主在社區裡，扮演著橋樑的角色，連結不同的家庭與文化。 / 有時候，地主會組織志願活動，引導居民共同關心環境與社區發展。 / 地主的身分不僅僅是土地的擁有者，更是這片土地的守護者與傳承者。 / 在選舉期間，地主會鼓勵居民參與投票，提升大家對社會事務的關心。 / 地主在平日裡，經常與居民交流，了解他們的需求，從而促進和諧的社區關係。,n,地主和租客 / 當地地主 / 地主的責任 / 地主的權益 / 地主的利益 / 尊重地主 / 地主的身分 / 地主和農民 / 取得地主身份 / 地主的支持
579.0,以土地租給他人耕作或使用的土地所有權人。[例]為興建公路，政府依法向沿線地主徵收土地。,地主,A landlord; a landowner who leases land to others for cultivation or use.,以土地租給他人耕作或使用的土地所有權人。,當地的地主經常舉辦圍爐宴，吸引了許多遊客來生意。 / 這片農田的地主和農民之間簽了一份長期的租約，雙方都很滿意。 / 在市場上，地主們交易土地的過程讓人感受到經濟的活力。 / 新的政策出台後，地主必須更加注意環保法規，以免遭到罰款。 / 地主與農民建立良好的合作關係，能夠提高農產品的產量和質量。 / 地主的土地不僅用來出租，還有一部分被他們自己耕種。 / 由於城市化迅速發展，許多舊有的地主開始重新評估他們的土地價值。 / 這位年輕的地主希望通過現代科技來提升農田的生產效率。  / 當地的地主在社區活動中積極參與，促進了鄰里之間的和諧。  / 為了保護自己的權益，地主們開始組織協會，共同面對市場的挑戰。  / 地主與政府之間的對話，讓土地使用政策更加透明和公平。,n,地主與農民 / 地主的土地 / 地主的責任 / 地主的權益 / 地主的租約 / 地主與政府 / 地主的收入 / 地主的協議 / 農田地主 / 當地地主
580.0,以電的訊號來傳送消息的通信方式。通常利用架空線或地下電纜，傳送由長音、短音組合成的脈衝信號，接收端經解碼後即可明瞭信息的內容。[例]他收到家裡拍來的電報，才獲知母親受傷住院了。,電報,"A telegram; A message sent via a telegraph system, using electrical signals to convey information.",以電的訊號來傳送消息的通信方式，通常利用架空線或地下電纜，傳送由長音、短音組合成的脈衝信號，接收端經解碼後可明瞭內容。,收到一封電報後，他才知道朋友在外地發生的意外。 / 在忙碌的日子裡，她常常透過電報聯繫家人，報平安。 / 這位商人發送了一則電報，詢問貨物的運送狀況。 / 二戰期間，電報成為軍隊溝通的重要工具，幫助指揮官快速下達命令。 / 在偏遠的村莊，村民們透過電報獲得最新的天氣資訊，因而做好農作安排。 / 電報的到來讓他倍感震驚，消息中提到他失散多年的親人終於找到了聯繫方式。 / 老師在課堂上提到以往發送電報的經歷，讓學生們對這種古老的通信方式產生了好奇。 / 隨著科技的發展，越來越少人使用電報，取而代之的是即時的電子郵件和短信。 / 她緊急發送了一封電報，希望能在短時間內獲得醫療救助的回覆。 / 電報的內容讓整個家庭充滿期待，因為裡面透露了即將迎來的驚喜消息。 / 該公司的客服中心專門處理接收電報的工作，以確保客戶的需求得到及時回應。,n,一封電報 / 發送電報 / 接收電報 / 確認電報 / 一則電報 / 緊急的電報 / 商業電報 / 電報服務 / 國際電報 / 透過電報
581.0,上下前後與原本或應有的位置相反。[例]他把前後順序弄顛倒了，趕快重新排好才是。,顛倒,To reverse or invert; to confuse the order or position of something.,上下、前後的位置與原本或應有的相反。,當我們描述事情的順序時，如果顛倒了，就可能讓聽眾誤解了事情的真相。 / 他在報告中把事件的前後顛倒，讓大家都感到困惑。 / 有時候，時間顛倒的電影情節，反而能夠增加觀眾的緊張感和期待感。 / 她的話前後顛倒，讓我難以理解她的真正意圖。 / 我在寫作文時，不小心把段落的順序顛倒了，導致文章不通順。 / 在檢查資料時，我發現有些數據顛倒了位置，這影響了整體分析的結果。 / 當老師講課時，如果內容顛倒，學生的學習效果會受到很大影響。 / 他回憶往事時，經常把時間顛倒，讓人懷疑他的記憶是否準確。 / 這部小說的情節顛倒安排，讓讀者體驗到意想不到的驚喜。 / 我在整理照片時，不小心把它們的順序顛倒了，浪費了不少時間重新排好。 / 如果在會議上把議題顛倒討論，可能會導致效率低下和時間浪費。,vp-t,前後顛倒 / 先後顛倒 / 順序顛倒 / 角色顛倒 / 時間顛倒 / 位置顛倒 / 邏輯顛倒 / 思維顛倒 / 概念顛倒 / 明暗顛倒
581.0,心神離亂。[例]他受了嚴重刺激，整天思緒顛倒、神情恍惚。,顛倒,To be in a state of confusion or disarray; to be mentally disoriented or distressed.,心思混亂，不容易集中注意力。,最近工作壓力很大，他常常感到思緒顛倒，無法專心完成任務。 / 在聽到那個不好的消息後，她一整天心神顛倒，無法自拔。 / 這部電影的情節設計巧妙，但有些地方讓我覺得時間顛倒，難以理解。 / 昨晚的派對上，她喝得有點多，結果對話內容都顛倒了。 / 他原本清晰的計劃因為突發狀況而顛倒，讓他不得不重新思考。 / 她因為長時間的熬夜，導致精神顛倒，白天也無法集中注意力。 / 這本書的敘述方式十分獨特，有時候讓我感覺時間顛倒，故事情節交錯不斷。 / 在這次討論中，幾位專家的觀點雖然有趣，但有時讓我感到理論顛倒，難以抓住重點。 / 他最近情緒不穩定，時常感到心情顛倒，對事物的看法也變得模糊不清。 / 在翻閱舊照片時，她感到記憶顛倒，許多往事似乎交錯在一起，讓人懷念。 / 經過這次挫折後，他的自信心顛倒，對自己的能力產生了懷疑。,vp-i,思緒顛倒 / 精神顛倒 / 心情顛倒 / 判斷顛倒 / 記憶顛倒 / 方向顛倒 / 觀念顛倒 / 知識顛倒 / 感覺顛倒 / 認知顛倒
582.0,俗稱醫療時，靜脈注射的藥劑。如葡萄糖、生理食鹽水等。[例]護士正在替病人打點滴。,點滴,Intravenous drip; a colloquial term for medication administered via an intravenous injection.,指醫療時靜脈注射的藥劑，如葡萄糖和生理食鹽水等。,醫生建議病人在家也要繼續使用點滴補液，以加速恢復。 / 醫護人員正在為病人準備點滴，以提高他們的體力。 / 這位老先生需要連續打點滴幾天，才能完全康復。 / 小孩因為脫水嚴重，醫生決定給他打點滴以補充水分。 / 點滴的過程中，護士向病人解釋每一步的注意事項。 / 医生说病人需要每天打点滴，才能有效缓解症状。 / 在急诊室，医生立即为患者安排点滴，以应对突发的健康问题。  / 护士认真检查点滴的药液，以确保病人安全和治疗效果。  / 经过几小时的点滴治疗，病人的情况有了明显的改善。  / 为了避免感染，医院对点滴设备进行了严格的消毒和检查。  / 这位年轻女子因体力不支，需要接受点滴输液来恢复能量。,n,一瓶點滴 / 點滴治療 / 點滴輸液 / 打點滴 / 點滴病人 / 點滴護士 / 點滴補液 / 緊急點滴 / 點滴效果 / 點滴系統
582.0,形容零星微小。[例]成功是由血汗與努力點滴匯聚而成的。,點滴,Small and scattered; referring to something that is minimal or insignificant.,形容零星而微小的事物或情況。,生活中，每一個快樂的點滴都值得我們珍惜和記錄。 / 在這次旅行中，我體驗到許多美好的點滴，讓我感受到生活的豐富。 / 通過每天的努力，我累積了工作中點滴的經驗，讓我變得更專業。 / 和朋友一起分享生活的點滴，讓彼此的感情更加深厚。 / 即使是小小的挫折，我也會把它們視為成長的點滴學習。 / 回憶中的每一個點滴，都讓我感受到那段時光的珍貴。 / 在志願活動中，我體驗到人與人之間互助的點滴溫暖，讓我更加珍惜當下。 / 每一次家庭聚會，都是生活中不可或缺的幸福點滴，讓我們的聯繫更加緊密。 / 學習的過程中，每一個小小的進步都是成就的點滴，讓我對自己更加有信心。 / 在閱讀中，我發現了許多知識的點滴，這些都在不知不覺中豐富了我的視野。 / 成就的點滴，正是由無數次的努力和堅持所累積起來的。,n,成就的點滴 / 努力的點滴 / 經驗的點滴 / 生活中的點滴 / 知識的點滴 / 幸福的點滴 / 美好的點滴 / 回憶的點滴 / 成長的點滴 / 時間的點滴
583.0,建立、確立。[例]今日的努力，奠定日後成功的基礎。,奠定,To establish or set a foundation for something.,建立或確立某種基礎，使未來能順利發展。,在朋友之間，誠信的交流奠定了牢固的友誼基礎。 / 優質的教育體系能夠奠定國家未來的發展。 / 他們的辛勤研究奠定了這項新技術的實現。 / 今日的工業創新，奠定了明日經濟繁榮的基礎。  / 在這次會議上，雙方簽署的合作協議奠定了長期合作的基礎。 / 父母的教導奠定了我人生的價值觀。 / 團隊的共同努力奠定了成功專案的基礎。  / 透過這本書的深入分析，作者奠定了新理論的學術基礎。  / 良好的職場文化能夠奠定員工滿意度和生產力的基礎。  / 這次的國際交流活動，奠定了各國之間友好合作的基礎。  / 科學家的實驗成果奠定了未來研究的方向和基礎。  / 她的堅持與努力，奠定了未來職業生涯的成功基礎。,va-t,奠定基礎 / 奠定方向 / 奠定信心 / 奠定關係 / 奠定制度 / 奠定規則 / 奠定目標 / 奠定成就 / 奠定根基 / 奠定理念
584.0,比喻情況到達最高點。[例]他的人生正值巔峰狀態，卻因染上毒癮，而失去一切。,巔峰,A peak; a metaphorical highest point or state.,比喻情況到達最高點。,在他的運動生涯中，這場比賽可說是他巔峰表現的典範。 / 這位作曲家的最後一部作品被認為是他創作生涯的巔峰之作，深深影響了音樂界。 / 科學家的這項研究獲得了諾貝爾獎，標誌著他職業生涯的巔峰時刻， / 그녀는 대회에서 우승하여 그녀의 경력에서 가장 중요한 정점에 도달했다. / 在歷史的長河中，這個時期被譽為詩歌創作的巔峰時代，涌現了許多偉大的文學作品。 / 他的演講在學術界引起了廣泛關注，被視為他職業生涯的巔峰時刻。 / 當她獲得金牌的那一刻，所有人都知道那是她運動生涯的巔峰時刻。 / 這位畫家的最新展覽，展示了他藝術創作的巔峰成就，吸引了眾多畫壇人士前來觀賞。 / 在他們的合作中，這部電影被譽為他們藝術生涯的巔峰之作，受到了觀眾的熱烈歡迎。 / 這場音樂會不僅是樂團的巔峰演出，也成為樂迷心中永遠的回憶。 / 他的人生正值巔峰狀態，卻因染上毒癮，而失去一切。,n,巔峰時刻 / 巔峰狀態 / 巔峰表現 / 巔峰人生 / 巔峰成就 / 巔峰時代 / 巔峰瞬間 / 巔峰經歷 / 巔峰挑戰 / 巔峰回憶
584.0,山頂、頂端。[例]這座山的巔峰長年煙靄繚繞，宛若人間仙境。,巔峰,The peak or summit of a mountain; also refers to the highest point or level of something.,山的頂端或某種事物的最高點。,這位音樂家的專輯在發行後迅速登上了巔峰，成為排行榜第一。 / 這隻老虎在叢林中的生存技巧無懈可擊，無疑是這個生態系統的巔峰。 / 他在比賽中的表現堪稱巔峰，所有選手都對他刮目相看。 / 那場演唱會的氣氛達到巔峰時，每個觀眾都激情四射，盡情歡呼。 / 這部電影的情節設計和視覺效果讓觀眾感到正在經歷一個驚奇的巔峰旅程。 / 在巔峰的時刻，她獲得了全國最高榮譽的獎項，讓所有人都為她感到驕傲。 / 這位科學家的發現徹底改變了領域，成為研究歷史上的巔峰之一。  / 在這次國際會議上，專家的討論達到了巔峰，提出了前所未有的解決方案。  / 他的職業生涯經歷了許多挑戰，但最終在這個項目中迎來了巔峰。  / 這座山的巔峰讓登山者們感受到前所未有的成就感，彷彿征服了整個世界。  / 這幅畫作的技巧與情感表達無疑達到了藝術創作的巔峰，令人驚嘆不已。,n,巔峰的時刻 / 壯麗的巔峰 / 登上巔峰 / 巔峰的成就 / 巔峰的體驗 / 巔峰的挑戰 / 在巔峰 / 巔峰之旅 / 對巔峰的追求 / 巔峰的景色
585.0,推翻既有的思想、觀念、說法等。[例]顛覆傳統,顛覆,"To overthrow or subvert existing ideas, beliefs, or notions.",推翻既有的思想、觀念、說法等。,科技的進步顛覆了我們對傳統行業的認知。 / 這部電影顛覆了以往的愛情故事，讓觀眾感受到全新的情感體驗。 / 新的社交媒體平台顛覆了人們的交流方式，讓人們更容易連結。 / 他的研究顛覆了科學界長期以來的觀點，引發了激烈的討論。 / 這位藝術家的作品顛覆了傳統繪畫的技巧，讓觀眾看到了不一樣的藝術表現。 / 顛覆傳統的教育方式，讓學生更主動地參與學習，提高了學習效果。 / 這項創新技術顛覆了市場的競爭格局，迫使其他企業重新思考策略。 / 她的演講顛覆了人們對於成功的定義，激勵了許多人追尋自己的夢想。 / 這本書顛覆了歷史學家的常規解讀，提出了全新的歷史觀點。 / 新的環保政策顛覆了以往的資源利用模式，促進了可持續發展的理念。 / 顛覆權威的社會運動，讓更多人關注到弱勢群體的聲音。,vp-t,顛覆傳統 / 顛覆觀念 / 顛覆思維 / 顛覆現實 / 顛覆權威 / 顛覆價值觀 / 顛覆體系 / 顛覆文化 / 顛覆規則 / 顛覆常識
585.0,採取非法手段推翻合法政權。[例]顛覆政府,顛覆,"To overturn or subvert, especially by illegal means.",採取非法手段推翻合法政權。,在某些國家，顛覆政府的活動時常受到嚴厲的打擊，以維護社會穩定。 / 政府發佈公告，警告公眾不要參加任何顛覆性政治集會，以免觸犯法律。 / 一名記者因報導顛覆政權的消息而遭到逮捕，這引起了國際社會的關注。 / 在社交媒體上，許多人分享了顛覆現狀的言論，這讓當局感到擔憂。 / 學者們討論顛覆傳統觀念的重要性，認為這對於社會進步是必要的。 / 有些藝人利用音樂作品表達對顛覆體制的不滿，希望引起更多人的關注。 / 在歷史上，許多革命都是以顛覆舊有政權為目標，來尋求更好的未來。 / 一些國際組織開始對顛覆行為進行調查，以瞭解其對全球安全的影響。 / 法律專家指出，顛覆行為不僅危害國家安全，還可能引發社會動蕩。 / 在學校裡，老師們強調思考顛覆性問題的重要性，鼓勵學生提出不同的觀點。 / 許多公民參加集會，呼籲抵制顛覆性勢力的影響，以維護民主價值。,vp-t,顛覆政府 / 顛覆政權 / 顛覆體制 / 顛覆組織 / 顛覆活動 / 顛覆行為 / 顛覆思想 / 顛覆手段 / 反對顛覆 / 抗拒顛覆
586.0,指舊時的商店或旅店。[例]隔壁店家今天辦喜事，因此休業一天。,店家,A merchant or store owner; a term traditionally used to refer to shops or inns.,指舊時的商店或旅店。,這家店家的咖啡味道非常好，以至於每天都有很多顧客排隊等候。 / 昨天這家店家推出了新品，吸引了許多顧客前來品嚐。 / 店家特別提供素食選擇，讓更多人都能享受美食。 / 在假日時，這家店家經常會舉辦促銷活動，以吸引更多顧客。 / 我喜歡這家店家的手作點心，每一口都充滿了用心與美味。 / 經過口耳相傳，這家店家的特色拉麵讓許多食客專程而來。 / 店家的服務態度非常親切，讓每一位顧客都感到賓至如歸。 / 我經常光顧的店家最近開始販售新產品，讓人倍感期待。 / 這家店家的裝潢風格獨特，吸引了不少年輕人前來拍照打卡。 / 店家為了提高顧客的用餐體驗，特地聘請了專業的廚師團隊。 / 附近的店家經常舉辦聯合促銷，看起來生意都很好。,n,一家店家 / 老字號店家 / 知名的店家 / 受歡迎的店家 / 常去的店家 / 附近的店家 / 好評的店家 / 開門的店家 / 客人喜愛的店家 / 特別的店家
586.0,稱店鋪的主人或夥計。[例]店家！麻煩給我一包鹽！,店家,A shop owner or staff member; A term used to refer to the person in charge of a store.,指的是商店的主人或店員。,在市場上，我常常向店家詢問當季的蔬果特價。 / 這家店家的服務態度非常好，讓顧客感到十分滿意。 / 如果有任何問題，店家都會快速地幫忙解決。 / 我最喜歡的咖啡店的店家每次都能推薦我適合我口味的飲品。 / 店家的價格標示清楚，讓顧客購物時不會有疑慮。 / 我不喜歡這家店家的環境，讓我覺得不太舒服。 / 昨天下午，我在這家店家買的衣服出現了瑕疵，店家立即為我辦理了退換。 / 當地的店家經常舉辦促銷活動，吸引了不少顧客前來光顧。 / 這家店家的食物非常美味，讓我每次都忍不住想要再回來。 / 店家提供的配送服務讓忙碌的我能夠輕鬆享用美食。 / 知名的店家經常吸引許多遊客前來品嚐當地的特色美食。,n,一家店家 / 知名的店家 / 有名的店家 / 店家的服務 / 店家的價格 / 店家的食物 / 店家推薦的 / 找店家 / 店家提供的 / 店家的品質
587.0,商店做門市交易的地方。[例]黃金店面多座落在交通方便、人潮不斷的地方。,店面,A storefront; the area of a shop where transactions are conducted.,商店進行門市交易的地方，通常位於交通便利、人潮眾多的地區。,我們在逛街的時候，看到那家店面的陳列很吸引人。 / 這個店面的設計風格和其他地方的不一樣，讓人感到耳目一新。 / 他們的店面經常推出限量商品，吸引了許多顧客前來排隊。 / 這家新開的店面專賣手工藝品，在社區裡受到不少人的喜愛。 / 在這個繁忙的市中心，很多店面的門口都擺滿了打折商品。 / 這幾年來，這棟商場內的店面經歷了多次轉型，吸引了不同的消費群體。 / 我注意到這家店面的燈光設計非常別致，讓整個空間顯得更加溫馨。  / 昨天我路過那個店面，看到他們正在舉辦一個促銷活動，吸引了不少路過的行人。  / 這家店面的員工服務態度很好，讓顧客在購物的過程中感到非常愉快。  / 最近這個區域的店面競爭越來越激烈，許多商家都在尋找新的經營模式。  / 在這個假期，很多人選擇到市區的店面購物，享受節日的氛圍。,n,知名的店面 / 最佳店面 / 大型店面 / 便利的店面 / 優質的店面 / 繁忙的店面 / 新開的店面 / 吸引人的店面 / 整潔的店面 / 精緻的店面
588.0,引火使其燃燒。[例]選手代表手持火把，點燃聖火，運動會便由此揭開序幕。,點燃,"To ignite or kindle, causing a fire to burn.",引火使物體燃燒。,在寒冷的夜晚，朋友們圍坐一起，分享故事，讓火焰不斷點燃彼此的情誼。 / WHEN THE 音樂響起時，它點燃了所有人的舞動熱情。 / 在戶外野餐時，大家期待著BBQ的開始，炭火被點燃後飄出美味的香氣。 / 每年春節，家家戶戶都會點燃鞭炮，祈求來年平安。 / 這部電影的結尾感人的場景，點燃了觀眾心中對愛情的憧憬。 / 他的話語像火花一樣，點燃了我心中對未來的希望。 / 當老師分享這本小說的精彩片段時，班上的同學們都被點燃了閱讀的熱情。 / 每當看到夕陽西下，朋友們總會聚在一起，點燃一盞燈，討論生活的點滴。 / 在這場音樂會上，樂手的激情演奏點燃了觀眾心中的共鳴。 / 這次冒險旅行，不僅讓我體驗了刺激，更點燃了我對探索世界的渴望。 / 在籃球賽上，球員們的奮力拼搏不斷點燃了觀眾的激動心情。,va-t,點燃希望 / 點燃激情 / 點燃熱情 / 點燃夢想 / 點燃信念 / 點燃創意 / 點燃勇氣 / 點燃生命 / 點燃情感 / 點燃友情
589.0,可以發送或接收無線電波訊息的地方。[例]廣播電臺,電台/電臺,A station that can transmit or receive radio waves.,可以發送或接收無線電波訊息的地方。,每天早上，我都會打開電台，收聽天氣預報。 / 電台的音樂節目讓我的通勤時間變得更愉快。 / 昨晚的電台新聞報導讓我對當前的社會事件有了更深入的了解。 / 許多廣播電台都開始提供在線直播服務，方便聽眾隨時收聽。 / 在旅途中，我喜歡調整頻道，探索不同地區電台的獨特節目。 / 本地電台經常舉辦聽眾互動活動，讓我們有機會參與其中。 / 電台主持人的幽默風格讓每期節目都充滿了歡樂氣氛。 / 每當有特別的節日，電台會播放應景的音樂，增添節日的氛圍。 / 我常常在晚上開著電台，讓輕柔的音樂伴我入睡。 / 電台的訪談節目讓我們能夠聽到各行各業人士的真實故事。 / 收聽電台節目已成為我日常生活中不可或缺的一部分。,n,電台節目 / 廣播電台 / 本地電台 / 收聽電台 / 停播電台 / 電台新聞 / 電台主持 / 在線電台 / 地方電台 / 音樂電台
590.0,高大的建築物。引申為偉大神聖的地方。[例]議會是民主議事的殿堂。,殿堂,"A grand and majestic building, often referring to a place of significance or authority.",高大的建築物，通常用來祭祀或舉行重要活動。引申為偉大神聖的地方。,音樂殿堂裡，回蕩著無數動人的旋律，讓人心靈得到滋養。 / 在博物館的殿堂中，展出了許多珍貴的歷史文物，彷彿讓人穿越時空。 / 每當走進美術展的殿堂，我總能感受到創作的熱情與藝術的力量。 / 儘管劇院的殿堂外排著長長的隊伍，大家仍然期待著即將上演的精彩表演。 / 在學校的知識殿堂裡，學生們努力汲取智慧的養分，為未來打下堅實的基礎。 / 科學殿堂裡的每一項展覽，都激發了孩子們探索未知世界的好奇心。 / 歷史殿堂中，許多重要的事件與人物都展現了人類的智慧與勇氣。 / 在這個電影殿堂裡，經典影片不斷重溫著人們的回憶與感動。 / 走進圖書館的殿堂，書架上的每一本書都藏著無數令人著迷的故事。 / 體育殿堂內，運動員們的努力與汗水充分展現了堅持不懈的精神。 / 這所大學被譽為知識的殿堂，吸引著無數渴望學習的年輕人。,n,藝術殿堂 / 文化殿堂 / 科學殿堂 / 精神殿堂 / 靈性殿堂 / 民主殿堂 / 知識的殿堂 / 傑作的殿堂 / 傳統的殿堂 / 歷史的殿堂
591.0,襯托裝飾。[例]閃爍的星光將夜空點綴得萬般迷人。,點綴,To adorn or embellish; to highlight or set off by contrasting elements.,襯托和裝飾，使事物更加美觀。,星光點綴著夜空，讓整個景色如同夢境般美麗。 / 節日的燈飾為街道增添了許多色彩點綴，吸引了許多遊客。 / 屋頂上的花朵點綴著這棟古老的房子，顯得格外生動。 / 漫步在公園裡，滿地的落葉為秋天增添了一層獨特的色彩點綴。 / 這幅畫作中，鮮豔的色彩點綴讓整體構圖變得更加引人注目。 / 這首歌曲中的和音，如同心情的點綴，讓人聽後倍感愉悅。 / 孩子的笑聲是這個家庭生活中的美好點綴，讓每一天都充滿了幸福。 / 在詩中，優美的比喻為文字增添了許多動人心弦的點綴。 / 這部電影的特效，如夢幻般的點綴，使得整個故事更加引人入勝。 / 築夢的旅程中，每一次經歷都是心靈成長的點綴，讓生命更加精彩。 / 書籍中的插圖為文字增添了生動的視覺點綴，使讀者更容易投入故事之中。,n,星光點綴 / 色彩點綴 / 花朵點綴 / 燈光點綴 / 夢幻點綴 / 生活點綴 / 心情點綴 / 句子點綴 / 文化點綴 / 祝福點綴
