number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
502,統率軍隊。[例]他奉命帶兵征討亂黨。,帶兵,To lead or command troops.,統率軍隊，指揮和管理軍人，執行軍事任務。,他在戰場上帶兵打仗，展現了非凡的勇氣和智慧。 / 指揮官每天都會帶兵訓練，提升隊伍的戰鬥力和士氣。 / 她被選中帶兵執行特別任務，負責保護重要的外交人員。 / 老兵分享自己的經驗，教導新兵如何有效帶兵巡邏。 / 每當接到任務，他都準備好帶兵迎擊敵軍，毫不畏懼。 / 上級指示他帶兵撤退，確保部隊的安全與完整。 / 在演習中，指揮官帶兵模擬各種戰鬥場景，以提升應對能力。 / 他帶兵守衛邊境，確保國家的安全不受到威脅。 / 她常常鼓勵隊員們，在困難時刻一起帶兵克服挑戰。 / 帶兵前往新地點時，他特別注意環境的變化，以便制定最佳的行動計畫。 / 在戰鬥中，他帶兵迅速反應，有效打擊了敵方的進攻。,va-t,帶兵作戰 / 帶兵打仗 / 帶兵指揮 / 帶兵進攻 / 帶兵撤退 / 帶兵訓練部隊 / 帶兵巡邏 / 帶兵執行任務 / 帶兵迎擊敵軍 / 帶兵守衛邊境
503,帶領發動。[例]政府一連串的財政革新政策，帶動了社會的經濟成長。,帶動,To lead and initiate; to drive or promote.,帶領他人或某種力量，使其向某個方向發展或運行。,在市政府的推動下，這個新開設的市場成功帶動了當地的就業機會。 / 這部電影的熱映，帶動了整個影視產業的發展。 / 隨著環保意識的提升，綠色科技逐漸帶動了傳統產業的轉型。 / 這位音樂家的音樂風格，帶動了年輕一代對爵士樂的熱愛。 / 透過舉辦文化交流活動，這個城市成功帶動了外國人對本地文化的興趣。 / 體育賽事的成功舉辦，帶動了當地旅遊業的繁榮。 / 經過幾年的努力，這項新技術終於帶動了行業內部的創新變革。 / 隨著電動車的普及，整個汽車產業鏈也被帶動著進入了新的發展階段。 / 隨著社交媒體的興起，網路行銷的模式也被帶動著不斷演變。 / 這場音樂節的成功，帶動了周邊商家的生意，讓整個社區受益。 / 政府一連串的財政革新政策，帶動了社會的經濟成長。,va-t,政府帶動 / 經濟帶動 / 產業帶動 / 社會帶動 / 發展帶動 / 科技帶動 / 文化帶動 / 教育帶動 / 投資帶動 / 創新帶動
504,幾乎全部完了。[例]凋落殆盡,殆盡,Almost all gone; nearly depleted.,幾乎全部完了。,天氣越來越熱，河流中的水資源殆盡，人們不得不想辦法節約用水。 / 這片森林因為過度開發，生態遭到嚴重破壞，許多珍貴的植物和動物已經殆盡。 / 在這場戰爭中，許多家庭的遺產和生活都幾乎殆盡，讓人感到心痛和無奈。 / 隨著時間的推移，城市中的綠地越來越少，原本繁榮的自然環境殆盡。 / 在數年的乾旱之後，這個地區的農田幾乎殆盡，農民們面臨著生計的重大挑戰。 / 過去的美好回憶隨著時間消逝，讓他的心中感到快樂與希望都殆盡。 / 這部電影的情節跌宕起伏，然而結局卻讓人感到所有的希望似乎殆盡。 / 經過長時間的努力，這個科研團隊終於發現了新藥，但資金支持卻殆盡，面臨退休的危機。 / 在這次經濟危機中，許多企業的資本幾乎殆盡，導致大量員工失業。 / 隨著社會的快速變遷，傳統文化的精髓漸漸被遺忘，讓人感受到那份純粹已然殆盡。 / 試驗失敗後，科學家的熱情似乎殆盡，但他們仍然堅持不懈，努力尋找新的突破口。,idiom,生命殆盡 / 時間殆盡 / 物資殆盡 / 希望殆盡 / 資源殆盡 / 精力殆盡 / 生活殆盡 / 信心殆盡 / 夢想殆盡 / 財富殆盡
505,首先行動並帶動別人。[例]他帶頭發起這次的募捐活動。,帶頭,"To take the lead in action, initiating an activity and encouraging others to follow.",首先行動，並帶動其他人一起做。,學校的校長在環保活動中帶頭實施垃圾分類，鼓勵學生一起參與。 / 在志願服務中，她總是帶頭幫忙，讓其他人都愿意投入更多的時間。 / 在公司新政策推動會上，經理帶頭表達了支持的態度，激勵同事積極參與。 / 這次的健康檢查，醫生不僅介紹了檢查的重要性，還親自帶頭示範如何進行自我檢查。 / 為了緩解交通堵塞，市政府官員帶頭提倡使用公共交通，並制定相關優惠政策。 / 當面對社區污染問題時，社區主任帶頭召開會議，鼓勵居民共同出謀劃策。 / 在組織團隊建設活動中，團隊領導帶頭參加各項挑戰，增強了團隊的凝聚力。 / 為了提升員工的專業技能，培訓師每次都帶頭示範，讓學員更容易掌握重點。 / 在籌備慈善晚會的過程中，志願者中有幾位帶頭積極聯絡捐贈單位，促進了活動的成功。 / 在這次疫情防控中，醫護人員帶頭進行核酸檢測，並耐心向居民解釋防疫的重要性。 / 校園內，體育老師帶頭組織晨跑活動，激勵同學們養成良好的運動習慣。,va-i,帶頭 + 行動 / 帶頭 + 發起 / 帶頭 + 參與 / 帶頭 + 推動 / 帶頭 + 支持 / 帶頭 + 鼓勵 / 帶頭 + 反對 / 帶頭 + 開展 / 帶頭 + 實踐 / 帶頭(的) + 責任
506,為非作惡的壞人。[例]經過警方漏夜偵訊，終於突破歹徒心防，俯首認罪。,歹徒,A villain; an evil person who engages in unlawful and harmful acts.,為非作惡的壞人。,警方接到報案後，立即展開追查，以找出企圖搶劫的歹徒。 / 在商店裡，歹徒闖入時威脅店員，試圖強行奪取現金。 / 目擊者描述到，歹徒穿著黑色外套，看起來十分可疑。 / 案發後，警方呼籲民眾提供線索，協助找出逃跑的歹徒。 / 在夜晚的街道上，路人對突然出現的歹徒感到十分恐慌，希望能儘快逃離現場。 / 雖然警方設置了多處路障，歹徒仍然成功逃脫，讓人感到驚訝。 / 有些歹徒利用科技手段，進行網路詐騙，讓許多人上當受騙。 / 事後，警方發現這名歹徒曾多次在不同地區作案，並形成了一個犯罪團伙。 / 經過數週的調查，警方終於找到了一名關鍵證人，將有助於揭露歹徒的真實身份。 / 在社區會議上，居民們紛紛討論如何提高警覺，以防範潛在的歹徒入侵。 / 急救人員表示，許多受害者在遇到歹徒襲擊後，心理創傷需要長時間才能復原。,n,一名歹徒 / 追捕歹徒 / 逮捕歹徒 / 多名歹徒 / 恐怖的歹徒 / 危險的歹徒 / 狡猾的歹徒 / 暴力的歹徒 / 歹徒團夥 / 歹徒犯罪
507,a shoulder carrying pole and the load carried,擔1,A shoulder pole for carrying loads; commonly used in traditional transportation methods where the load is suspended from either end of the pole.,用肩膀扛著的杠子，兩端各懸著一個重物。,他背著擔子，慢慢走在小路上。 / 這個老人每天都要挑著擔子去市場賣菜。 / 她的擔子裡裝滿了新鮮的水果，看起來很重。 / 我看到一位婦女扛著擔，臉上洋溢著堅毅的笑容。 / 他的父母一年到頭都在田裡忙碌，家裡的擔子全落在他一人肩上。 / 騎著腳踏車，擔子在後面搖搖晃晃，十分引人注目。 / 這段路程很長，他需要不時停下來休息，放下擔子。 / 在那個小村莊裡，許多人以擔子為生，依靠挑貨賺取生計。 / 他常常感到身上的擔子太重，有時希望能與人分擔。 / 拿著擔子，她輕聲跟朋友聊著，似乎不覺得這份工作多麼辛苦。 / 擔子裡的貨物不是很貴重，但對他來說卻意義非凡。,n,一個擔子 / 提著擔子 / 扛著擔 / 放下擔子 / 身上的擔子 / 重的擔子 / 背著擔子 / 在擔子上 / 以擔子為生 / 挑著擔
508,"to bear, to take on, to undertake",擔2,"To bear, take on, or undertake (a responsibility, duty, or risk).",承擔某種責任或負擔。,每個人都應該擔負起家庭的責任，這樣才能讓家更和睦。 / 她擔任這項工作的直屬主管，對於部門的運作有很大的影響力。 / 在團隊中，大家應該共同擔當任務，不要讓一個人獨自承擔所有的壓力。 / 當遇到困難時，他總是願意擔起重任，幫助同事解決問題。 / 擔心未來的發展，我一直努力提升自己的專業技能，以應對可能的挑戰。 / 他在學校擔任班長，負責協調同學之間的事務和活動。 / 在這次志願活動中，所有參與者都要擔負起照顧弱勢群體的責任。 / 作為公司的新主管，她感到壓力很大，因為要擔任起改變團隊氛圍的重任。 / 他擔心自己的決策會影響團隊的表現，因此在做出選擇前會仔細考慮各種可能性。 / 擔心環境的變化，我們每個人都應該積極參與保護地球的行動。 / 面對突發情況，醫護人員必須擔任起救治病人的重責，確保他們的生命安全。,va-t,担任职务 / 担负责任 / 担心未来 / 担当任务 / 担负风险 / 担任领导 / 担任导师 / 担当责任 / 担忧事物 / 共同担负责任
509,一種含氮、氧、氫、碳、硫的有機化合物。是構成生物體的最重要部分，可促進人體成長與維持健康。[例]魚、肉、蛋、奶中皆含有豐富的蛋白質。,蛋白質,"A type of organic compound composed of nitrogen, oxygen, hydrogen, carbon, and sulfur. It is one of the most important components of living organisms and promotes growth and health in the human body.",一種含氮、氧、氫、碳、硫的有機化合物，是構成生物體的最重要部分，能促進人體成長與維持健康。,運動後攝取蛋白質能幫助肌肉恢復。 / 魚和瘦肉都是優質的蛋白質來源。 / 早餐如果有蛋白質，能讓我一整天都充滿活力。 / 蛋白質是許多生物酶的主要成分，對於身體的各種功能至關重要。 / 素食者需要特別注意蛋白質的攝取，以免營養不足。 / 高含量的蛋白質食物對於正在增肌的人來說非常重要。 / 牛奶中含有豐富的蛋白質，有助於骨骼的健康發展。 / 適量的蛋白質能提升免疫系統，增強抵抗力。 / 為了保持健康，成年人每天需要攝取足夠的蛋白質。 / 蛋白質的缺乏可能導致身體疲倦和無法正常運作。 / 每餐中加入一些蛋白質，能讓我的饑餓感更長時間地消失。,n,高含量的蛋白質 / 豐富的蛋白質 / 動物蛋白質 / 植物蛋白質 / 蛋白質來源 / 攝取蛋白質 / 吸收蛋白質 / 需要蛋白質 / 補充蛋白質 / 健康的蛋白質
510,僅僅。[例]改善社會風氣，單單靠幾個人的力量是不夠的，需要大家一起努力。,單單,Merely; used to indicate that something is limited or only involves a specific condition.,僅僅指的是一件事物或行為的程度很低，通常強調不夠或不足。,改善社會風氣，單單靠幾個人的力量是不夠的，需要大家一起努力。 / 若要提升學校的學習氣氛，單單依賴教師的教學方法是不夠的，還需要家長的配合。 / 這個問題的解決，單單舉辦會議是沒用的，應該制定具體的方案。 / 單單提出問題而不去尋找解決方案，是無法改變現狀的。 / 在家庭中，單單給孩子提供物質條件並不能完全滿足他們的需求，情感的支持同樣重要。 / 單單聽別人說這個產品好，沒有實際使用過，心裡還是會有點懷疑。 / 這次考試，單單靠記憶過去的知識是無法應對的，還需要靈活應用。 / 單單關注自己的事業發展，而忽視人際關係的建立，可能會讓你在職場上遭遇困難。 / 解決環境問題，單單依賴政府的政策是不夠的，還需要每個市民的積極參與。 / 單單對歷史進行研究，而不去反思其對現代社會的影響，會讓我們失去寶貴的教訓。 / 若要改善團隊合作，單單強調每個人的責任是遠遠不夠的，建設良好的溝通機制才是關鍵。,adv,單單靠 / 單單只是 / 單單用 / 單單為 / 單單說 / 單單想 / 單單依賴 / 單單相信 / 單單專注 / 單單回應
511,擔負、承當。[例]以他的學識經驗和能力，足以擔當此項重責大任。,擔當,To take on responsibility or burden.,承擔某種責任或角色，負起相應的責任。,身為班長，他必須擔當起管理班級的責任。 / 在這次志願服務活動中，每個人都希望能擔當一個重要的角色。 / 如果你選擇這個職位，就應該擔當相應的工作。 / 她擔當了這個專案的負責人，確保所有任務都能按時完成。 / 在家庭中，父母應該擔當起教育孩子的責任與義務。 / 在球賽中，隊長需要擔當起帶領隊員的重任，以提升整個隊伍的士氣。 / 作為一名教師，他努力擔當起啟發學生潛能的使命。 / 在這次會議上，發言者擔當了介紹新政策的重要任務。 / 公司希望員工能夠主動擔當更多的挑戰，以促進個人成長與發展。 / 在社區活動中，志工們都積極擔當各自的角色，為活動的成功貢獻力量。 / 擔當社會責任是每個企業應該遵循的基本原則，以促進可持續發展。,va-t,擔當責任 / 擔當角色 / 擔當任務 / 擔當工作 / 擔當重責 / 擔當義務 / 擔當職責 / 擔當重任 / 職位擔當者 / 擔當社會責任
512,簡單而且缺乏變化。[例]演講時聲音不要太過單調，否則不容易吸引聽眾。,單調,Monotonous; simple and lacking variation.,簡單而且缺乏變化。,長時間在同一個地方工作讓他的生活變得非常單調。 / 他喜歡週末外出旅遊，因為這可以打破平日單調的生活。 / 聽著單調的音樂使她感到放鬆，卻有時又覺得無聊。 / 每天重複相同的日常讓他感到人生變得過於單調，渴望更刺激的體驗。 / 雖然這部電影的情節單調，但演員的表現十分出色，讓人仍然想看下去。 / 學校的課程安排如果過於單調，學生們就容易失去學習的興趣。 / 他嘗試學習新的興趣，以打破他那單調的職業生活。 / 單調的氣候讓這個城市的風景少了許多變化，讓人感到有些乏味。 / 當她發現每天的運動計劃過於單調時，便決定加入團體課程。 / 長途開車中，路景的單調讓他感到疲憊，也想起了更有趣的旅行回憶。 / 為了避免單調的飲食，他開始嘗試不同國家的料理，發現了許多美味的驚喜。,vs-adj,單調的生活 / 單調的音調 / 生活單調 / 改變單調 / 非常單調 / 避免單調 / 內容單調 / 單調的演講 / 單調而無趣 / 音樂單調
512,形容簡單呆板，少變化而無趣味。[例]單調無趣的演講總令人昏昏欲睡。,單調,Monotonous; lacking variety and interest; dull and repetitive.,形容簡單呆板，缺少變化而無趣味。,他覺得這部電影的劇情太單調，缺乏高潮和轉折。 / 這首音樂的旋律非常單調，讓人聽了感到疲倦。 / 長時間的單調工作讓我渴望找一點刺激來改變日常生活。 / 最近的飲食也太單調了，我想嘗試一些新的菜式來調整口味。 / 單調的環境容易讓人感到無聊，因此我常常嘗試擺放不同的裝飾來變化一下。 / 聽眾對於那場單調無趣的演講感到失望，因為缺乏吸引人的內容。 / 他的畫風過於單調，色彩的運用也缺乏變化，所以觀眾很難產生興趣。 / 每天重複的單調生活讓他感到焦慮，希望能找到新的愛好來打破常規。 / 雖然書本的內容很有深度，但表達方式過於單調，導致讀者不易專心。 / 單調的節奏讓舞者難以找到靈感，他們期待能與更新的音樂風格融合。 / 在這個單調的會議中，大家的注意力逐漸減弱，期望能有更多互動的討論。 / 他對於單調的旅遊行程感到厭倦，希望未來能探索更多富有冒險精神的目的地。,vs-adj,單調的生活 / 單調的音樂 / 單調的工作 / 單調的學習 / 單調的環境 / 單調的故事 / 單調的顏色 / 單調的畫面 / 單調的節奏 / 單調無趣的演講
513,耽誤、延遲。[例]因為路上塞車，耽擱了些時間，請多包涵。,耽擱,To delay or postpone; to waste time.,耽誤、延遲，使原本的進度或計劃受到影響。,因為交通事故，我的會議時間耽擱了兩小時。 / 雖然他努力想準時到達，但因為重重堵塞，最後還是耽擱了。 / 這次的計畫如果再耽擱下去，可能會影響到整體進度。 / 如果因為天气原因而耽擱了航班，航空公司通常會提供補償。 / 預計今晚完成的報告，因為資料收集耽擱，只能明天再提交。 / 因為耽擱了一些項目的進度，我們的團隊需要加班來趕上時間。 / 我們的旅行行程因為突發事件而不得不耽擱一天。 / 不少學生因為課程安排的衝突，導致學業進度耽擱了好幾週。 / 如果這次的合作洽談耽擱，我們可能會失去與客戶的良好機會。 / 由於人員調動的問題，公司的培訓計畫未能按時進行，耽擱了員工的學習進程。 / 偶爾耽擱一下也沒關係，但長期的拖延會造成更大的困擾。,va-t,耽擱時間 / 耽擱進度 / 耽擱行程 / 耽擱工作 / 耽擱計畫 / 因為耽擱 / 不得不耽擱 / 偶爾耽擱 / 不可避免耽擱 / 行程耽擱
514,一種人體脂質的成分之一。膽固醇為組成生物膜的重要成分，也是人體合成膽汁和荷爾蒙的原料。除脂肪組織外，人體血液、乳汁、腦組織、肝、腎等含量豐富。可從蛋黃及動物油脂中攝取豐富的膽固醇，但過多則會堆積於動脈壁上，造成血管硬化，有害健康。,膽固醇,"Cholesterol; A type of lipid found in the body, serving as a key component of biological membranes and a precursor for bile and hormones. It is abundantly present in blood, milk, brain tissue, liver, and kidneys, and can be obtained from egg yolks and animal fats. Excessive cholesterol can accumulate in arterial walls, leading to atherosclerosis and harmful health effects.",一種人體脂質的重要成分，主要構成生物膜，也是合成膽汁和荷爾蒙的原料。人體血液、乳汁、腦組織、肝臟和腎臟中含量豐富。可從蛋黃和動物油脂中攝取，但過多則會堆積在動脈壁上，造成血管硬化，有害健康。,過量的膽固醇會增加心臟病的風險，因此我們需要注意飲食的攝取。 / 蛋黃和某些紅肉中的膽固醇含量較高，應該適量食用。 / 經常運動有助於降低體內的膽固醇水平，保持心血管健康。 / 研究顯示，堅果對於改善膽固醇指數有正面的效果。 / 醫生建議每年進行一次膽固醇檢查，以便及早發現潛在的健康問題。 / 食物中的膽固醇若攝取過多，可能導致血液中膽固醇過高，影響身體健康。 / 高膽固醇的飲食習慣會對血管造成負擔，增加中風的風險。 / 攝取適量的 omega-3 脂肪酸有助於平衡體內的膽固醇水平。 / 為了控制膽固醇，我們應選擇低脂肪、高纖維的食物來替代高膽固醇的選擇。 / 了解膽固醇的來源能幫助我們制定更健康的飲食計劃。 / 每次體檢時，醫生都會關注膽固醇的數值，以評估我的心臟健康狀況。,n,高膽固醇 / 低膽固醇 / 減少膽固醇 / 控制膽固醇 / 血液中的膽固醇 / 食物中的膽固醇 / 高血膽固醇症 / 測量膽固醇 / 攝取膽固醇 / 來自膽固醇
515,勇氣。[例]她竟敢獨自去探鬼屋，真有膽量。,膽量,Courage; the ability to confront fear or difficulty.,勇敢面對困難或危險的品質。,她在困難面前展現出勇敢的膽量，讓大家都佩服不已。 / 要成為一位成功的領導者，不僅需要智慧，還需要足夠的膽量作出困難的決定。 / 儘管風險很高，他仍然有膽量投資在新創公司上。 / 體育選手在比賽中表現出的膽量，讓觀眾感受到競技的張力和驚險。 / 在這次冒險中，只有具備膽量的人才能克服恐懼，完成挑戰。 / 要站出來為自己辯護，必須具備面對批評的膽量。 / 這位醫生在手術台上展現出非凡的膽量，成功挽救了病人的生命。 / 在歷史上，那些改變世界的人往往擁有超乎尋常的膽量去追求自己的理想。 / 旅行中遇到未知的挑戰，她表現出難得的膽量，勇敢探索每一個角落。 / 面對生活的壓力，他需要找到重新振作的膽量，才能迎接新的一天。 / 參加演講比賽需要不僅有充足的準備，還得具備在台上發揮的膽量。,n,有膽量 / 沒有膽量 / 需要膽量 / 展現膽量 / 敢於挑戰的膽量 / 面對困難的膽量 / 自信的膽量 / 大膽的膽量 / 不顧膽量 / 經歷過膽量
516,膽小軟弱。[例]他個性內向，一遇到陌生人就膽怯。,膽怯,Timid; showing fearfulness or lack of courage.,性格膽小軟弱，面對困難或陌生情況時容易感到害怕。,他在班上發言時，因為怕同學嘲笑，顯得有些膽怯。 / 看見陌生的狗朝他跑來，他不由自主地感到膽怯，急忙後退。 / 在面對挑戰時，他雖然想勇敢，但心裡還是有一些膽怯的情緒。 / 這部驚悚片的情節讓她一開始對單獨在家感到膽怯，所以她希望朋友陪伴。 / 他對於第一次參加舞會感到膽怯，不知道該如何與人交流。 / 在體育課上，面對高難度的跳高訓練，她因為畏懼失敗而顯得非常膽怯。 / 當他看到考試成績時，心中充滿膽怯，不知道該怎麼面對老師。 / 在新環境中生活，她常常感到膽怯，不敢主動結交新朋友。 / 他在演講比賽前感到膽怯，心裡一直擔心自己的表現不會被大家喜歡。 / 就算是簡單的自我介紹，他在大眾面前還是顯得有些膽怯，聲音小得幾乎聽不見。 / 聽到要獨自旅行的消息，她心中雖然興奮，但也伴隨著一絲膽怯，擔心遇到困難時無法應對。,vs-i,很膽怯 / 感到膽怯 / 對…膽怯 / 表現得很膽怯 / 覺得膽怯 / 有點膽怯 / 變得膽怯 / 當場膽怯 / 使人膽怯 / 膽怯的表現
517,僅供車輛單方向行駛的道路。[例]那個方形箭號的標誌顯示，這條路是單行道。　△單行路、單行線,單行道,A one-way street; A road where traffic is allowed to move in only one direction.,僅供車輛單方向行駛的道路。,進入這個社區之前，必須先查看單行道的指示牌，避免錯誤行駛 / 這條單行道雖然不長，但週圍的商店非常多，經常讓人感到堵車。 / 如果路口的單行道不清楚，司機們很容易就會迷路，該回頭重走 / 在這個繁忙的市區，單行道的設置幫助減少了交通擁堵，提高了行車效率 / 雖然這條路是單行道，但許多外地駕駛者還是會因為不熟悉而闖入 / 如果你不小心進入了單行道，請耐心駛到前面的路口再迴轉。 / 在某些時段，這條單行道上經常可以看到送貨的車輛，造成了短暫的交通干擾 / 單行道的交通設計不僅考慮了安全性，還有效改善了行車的流暢度 / 今天早上我無意中走錯了單行道，導致我浪費了不少時間在找路上。 / 當我們駛經這條單行道時，看到很多人騎腳踏車也遵守交通規則，讓人感到欣慰。 / 如果發現單行道的標誌被遮擋，應立即向交通管理部門反映，以維護行車安全。,n,一條單行道 / 單行道標誌 / 注意單行道 / 單行道交通規則 / 單行道上行駛 / 走錯單行道 / 遇到單行道時 / 單行道的設置 / 違反單行道規定 / 繞過單行道
518,自成系統、段落，自為一組基本單位。[例]這個教學單元是專為初學者而設計的，你可要用心的學習。,單元,"A unit or module that is self-contained and organized within a system, serving as a basic building block.",自成系統和段落，構成一個基本單位。,在這個教學單元中，我們將學習如何製作簡單的美食。 / 每個單元結束時，老師都會給我們一個小測驗來檢查學習成果。 / 為了幫助學生更好地理解，這個課程單元設計了多種互動活動。 / 這個學習單元的重點是提高學生的口語表達能力。 / 老師在課堂上介紹了這個單元的主要內容，讓學生們對接下來的學習充滿期待。 / 本學期的第一個單元將專注於文學作品的分析與討論。 / 每個單元中的小組討論有助於提高學生的合作能力和批判性思維。 / 在這個單元裡，我們將探討世界各地的文化差異，增進對多元文化的理解。 / 學生們在這個單元中學習了如何撰寫正式的郵件，這對將來的職場很有幫助。 / 這個單元的設計旨在激發學生的創造力和想像力，鼓勵他們勇於表達自己。 / 老師特別安排了一次實地考察，讓學生在實踐中深入了解這個單元的主題。,n,教學單元 / 課程單元 / 知識單元 / 學習單元 / 評量單元 / 活動單元 / 主題單元 / 內容單元 / 檢核單元 / 概念單元
519,扁擔和掛在兩端用以荷物的東西，後亦指所挑的東西。[例]他把蔬菜放在擔子裡準備挑去市場出售。,擔子,A pole or rod with a load balanced at both ends; also refers to the load being carried.,扁擔是兩端掛著用來挑運物品的器具，後來引申為所挑的物品。,他的擔子太重了，讓他幾乎無法走動。 / 在市場上，賣水果的攤販常常需要挑著擔子，這樣才能節省運費。 / 她在家裡也擔起了許多責任，像一個成人一樣。 / 他們在山上挑擔子，沿途欣賞美麗的風景。 / 小姑娘也想試著挑擔子，爸爸則在旁邊溫柔鼓勵。 / 今天的工作擔子比較輕，讓我有時間去休息一下。 / 往日的擔子雖然沉重，但他一直堅持著不放棄。 / 在村裡，老人們常常互相幫忙，共同挑著生活的擔子。 / 她把玩具裝進擔子裡，準備帶到學校和小朋友們分享。 / 隨著年齡的增長，他的擔子也逐漸變重，生活的壓力隨之而來。 / 這個擔子對我來說，不算特別重，我相信自己能夠應付。,n,一個擔子 / 重的擔子 / 挑擔子 / 扛擔子 / 提擔子 / 他的擔子 / 輕的擔子 / 背上擔子 / 在擔子上 / 裝擔子
519,負擔的責任。[例]由於雙親早逝，他獨力挑起扶養弟妹的擔子。,擔子,A burden or responsibility that one must bear.,負擔的責任或工作。,在這個家庭中，她成為了撐起整個家務的擔子。 / 當他的父母都忙於工作時，他不得不承擔起照顧祖父的擔子。 / 雖然工作壓力很大，但她依然願意挑起公司發展的擔子。 / 在團隊裡，每個人都應該一起分擔這個項目的擔子。 / 社會的擔子漸漸落在年輕一代的肩上，他們需要承擔更多的責任。 / 他獨自挑起了家庭的經濟擔子，讓弟妹能夠安心讀書。 / 對於一名教師而言，教育下一代的擔子是沉重但光榮的。 / 面對突發的困難，他毫不猶豫地接受了這項挑戰的擔子。 / 在朋友需要幫助的時候，她主動扛起了支持他們的擔子。 / 每當社會發生變革時，那些有經驗的人往往會成為穩定局面的擔子。 / 這份志願工作的擔子雖然艱辛，但他卻從中找到了無比的成就感。,n,一個擔子 / 負擔的擔子 / 承擔擔子 / 完成擔子 / 重任的擔子 / 獨自的擔子 / 成年人的擔子 / 社會的擔子 / 教育的擔子 / 任務的擔子
520,電影或戲劇節目放映演出的時段。[例]上檔、黃金檔、八點檔,檔,A time slot for the broadcasting of films or theatrical programs.,指電影或戲劇節目放映演出的時段，通常分為不同時間段，如黃金時間等。,最近的八點檔連續劇收視率非常高，吸引了許多觀眾每晚準時收看。 / 明晚將在黃金檔播放一部新電影，大家都期待著這部片子的精彩劇情。 / 根據調查，午後檔的輕鬆搞笑節目逐漸成為上班族的最愛。 / 本週末的晚間檔有一場特別的直播音樂會，讓不少樂迷感到興奮。 / 這部老電影在春季檔的重播中，讓許多新一代的觀眾感受到過去的魅力。 / 下午檔的旅遊節目帶領觀眾探索了許多鮮為人知的美麗景點。 / 最近推出的下午檔綜藝節目，因其有趣的互動形式而受到年輕人的喜愛。 / 每當周五的晚間檔播放新劇時，社交媒體上總是充滿了討論和熱評。 / 這個月的黃金檔將有一系列的經典電影重播，讓影迷們感到驚喜。 / 夜間檔的新聞報導深入分析了當前的國際局勢，讓觀眾更了解世界動態。 / 新推出的文化檔節目，每期都邀請知名作家分享他們的創作故事，吸引了許多文學愛好者。,n,黃金檔 / 八點檔 / 上檔 / 下檔 / 重播檔 / 下午檔 / 晚間檔 / 新戲檔 / 熱門檔 / 文化檔
520,器物的橫木或邊框。[例]框檔、橫檔、床檔,檔,A crossbeam or border of an object; refers to the horizontal support or frame component of various structures.,器物的橫木或邊框。,這個桌子雖然很舊，但檔還是非常結實。 / 在古代，房子的檔能夠支撐整個屋頂，防止塌陷。 / 這幅畫的框檔設計非常獨特，讓整幅畫看起來更有藝術感。 / 如果檔受損，整個家具的穩定性會受到影響。 / 老闆打算重新修理檔，以延長這個書架的使用壽命。 / 這些木頭檔雖然看起來不起眼，但卻是結構的關鍵部分。 / 書架的檔需要加強，才能讓更多的書籍擺放上去。 / 他在設計新家具時，特別注意檔的選材，以確保耐用性。 / 每當朋友來家中時，他都會自豪地介紹這些精美的檔。 / 這道牆的檔不僅起到支撐的作用，還能提升空間的美感。 / 對於老房子來說，檔的狀況直接影響到房屋的安全性。 / 在這個展覽中，每件藝術品的檔都經過精心設計，以提升其價值。,n,一根檔 / 框檔 / 床檔 / 牆檔 / 書架檔 / 鐵檔 / 支撐檔 / 結構檔 / 標準檔 / 鋼檔
520,存放公文、卷宗的櫥架。[例]歸檔、清檔、存檔,檔,A shelf or rack for storing documents and files.,存放公文和卷宗的櫥架。,檔案需要定期清理，以確保資訊的完整性。 / 公司每年都會進行一次檔案歸檔，避免資料堆積過多。 / 這些檔案包含重要的客戶資料，必須妥善保存。 / 檔案遺失可能會影響到工作流程，必須小心管理。 / 在檢查檔案時，她發現了一份遺漏的合約文件。 / 為了節省空間，舊的檔案可以轉存到數位平台上。 / 每位員工的人事檔都必須完整，以備查驗。 / 管理員定期檢查檔案櫃，確保所有檔案都在正確的位置。 / 新進員工需要熟悉檔案管理系統，以提高工作效率。 / 這些機密檔案僅限於授權人員查看，以保障資料安全。 / 為了提高工作效率，團隊決定將檔案分類整理。,n,歸檔 / 存檔 / 案檔 / 秘密檔 / 人事檔 / 醫療檔 / 紀錄檔 / 电子档 / 案件檔 / 檔案管理
